id,天气,时间,路况,行人类型,行人行为,行人动作,本车角色,乘客需求,与行人距离,本车速度
6546,晴天,夜晚,干燥,孕妇,与人交谈,走向人行道,应急车辆,紧急（去医院）,100米,50km/h
6600,晴天,夜晚,干燥,孕妇,与人交谈,不走向人行道,应急车辆,紧急（去医院）,100米,50km/h
6602,晴天,夜晚,干燥,孕妇,与人交谈,不走向人行道,卡车,紧急（去医院）,50米,25km/h
6661,晴天,夜晚,干燥,孕妇,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
6678,晴天,夜晚,干燥,孕妇,四处张望,停留,卡车,赶时间（通勤或赶飞机）,100米,50km/h
6686,晴天,夜晚,干燥,孕妇,四处张望,停留,应急车辆,无特别需求,50米,25km/h
6689,晴天,夜晚,干燥,孕妇,四处张望,停留,应急车辆,无特别需求,50米,50km/h
6696,晴天,夜晚,干燥,孕妇,四处张望,停留,卡车,无特别需求,100米,50km/h
6718,晴天,夜晚,干燥,孕妇,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
6735,晴天,夜晚,干燥,孕妇,四处张望,走向人行道,普通汽车,无特别需求,100米,25km/h
6770,晴天,夜晚,干燥,孕妇,四处张望,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
6799,晴天,夜晚,干燥,孕妇,四处张望,不走向人行道,卡车,无特别需求,10米,25km/h
6805,晴天,夜晚,干燥,大学生,看手机,停留,普通汽车,紧急（去医院）,10米,25km/h
6813,晴天,夜晚,干燥,大学生,看手机,停留,应急车辆,紧急（去医院）,100米,25km/h
6814,晴天,夜晚,干燥,大学生,看手机,停留,应急车辆,紧急（去医院）,10米,50km/h
6836,晴天,夜晚,干燥,大学生,看手机,停留,卡车,赶时间（通勤或赶飞机）,50米,25km/h
6837,晴天,夜晚,干燥,大学生,看手机,停留,卡车,赶时间（通勤或赶飞机）,100米,25km/h
6847,晴天,夜晚,干燥,大学生,看手机,停留,应急车辆,无特别需求,10米,25km/h
6848,晴天,夜晚,干燥,大学生,看手机,停留,应急车辆,无特别需求,50米,25km/h
6849,晴天,夜晚,干燥,大学生,看手机,停留,应急车辆,无特别需求,100米,25km/h
6864,晴天,夜晚,干燥,大学生,看手机,走向人行道,普通汽车,紧急（去医院）,100米,50km/h
6873,晴天,夜晚,干燥,大学生,看手机,走向人行道,卡车,紧急（去医院）,100米,25km/h
6880,晴天,夜晚,干燥,大学生,看手机,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
6881,晴天,夜晚,干燥,大学生,看手机,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
6888,晴天,夜晚,干燥,大学生,看手机,走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
6897,晴天,夜晚,干燥,大学生,看手机,走向人行道,普通汽车,无特别需求,100米,25km/h
6905,晴天,夜晚,干燥,大学生,看手机,走向人行道,应急车辆,无特别需求,50米,50km/h
6908,晴天,夜晚,干燥,大学生,看手机,走向人行道,卡车,无特别需求,50米,25km/h
6917,晴天,夜晚,干燥,大学生,看手机,不走向人行道,普通汽车,紧急（去医院）,50米,50km/h
6935,晴天,夜晚,干燥,大学生,看手机,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
6947,晴天,夜晚,干燥,大学生,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
6957,晴天,夜晚,干燥,大学生,看手机,不走向人行道,应急车辆,无特别需求,100米,25km/h
7041,晴天,夜晚,干燥,大学生,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
7076,晴天,夜晚,干燥,大学生,与人交谈,不走向人行道,普通汽车,紧急（去医院）,50米,25km/h
7095,晴天,夜晚,干燥,大学生,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
7133,晴天,夜晚,干燥,大学生,四处张望,停留,普通汽车,紧急（去医院）,50米,50km/h
7158,晴天,夜晚,干燥,大学生,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
7162,晴天,夜晚,干燥,大学生,四处张望,停留,卡车,赶时间（通勤或赶飞机）,10米,50km/h
7200,晴天,夜晚,干燥,大学生,四处张望,走向人行道,卡车,紧急（去医院）,100米,50km/h
7216,晴天,夜晚,干燥,大学生,四处张望,走向人行道,卡车,赶时间（通勤或赶飞机）,10米,50km/h
7225,晴天,夜晚,干燥,大学生,四处张望,走向人行道,应急车辆,无特别需求,10米,25km/h
7269,晴天,夜晚,干燥,大学生,四处张望,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
7285,晴天,夜晚,干燥,大学生,四处张望,不走向人行道,卡车,无特别需求,10米,25km/h
7294,晴天,夜晚,湿滑,儿童,看手机,停留,普通汽车,紧急（去医院）,10米,50km/h
7304,晴天,夜晚,湿滑,儿童,看手机,停留,卡车,紧急（去医院）,50米,25km/h
7322,晴天,夜晚,湿滑,儿童,看手机,停留,卡车,赶时间（通勤或赶飞机）,50米,25km/h
7325,晴天,夜晚,湿滑,儿童,看手机,停留,卡车,赶时间（通勤或赶飞机）,50米,50km/h
7361,晴天,夜晚,湿滑,儿童,看手机,走向人行道,卡车,紧急（去医院）,50米,50km/h
7376,晴天,夜晚,湿滑,儿童,看手机,走向人行道,卡车,赶时间（通勤或赶飞机）,50米,25km/h
7396,晴天,夜晚,湿滑,儿童,看手机,走向人行道,卡车,无特别需求,10米,50km/h
7435,晴天,夜晚,湿滑,儿童,看手机,不走向人行道,普通汽车,无特别需求,10米,25km/h
7443,晴天,夜晚,湿滑,儿童,看手机,不走向人行道,应急车辆,无特别需求,100米,25km/h
7460,晴天,夜晚,湿滑,儿童,与人交谈,停留,应急车辆,紧急（去医院）,50米,25km/h
7464,晴天,夜晚,湿滑,儿童,与人交谈,停留,应急车辆,紧急（去医院）,100米,50km/h
7475,晴天,夜晚,湿滑,儿童,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
7477,晴天,夜晚,湿滑,儿童,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
7478,晴天,夜晚,湿滑,儿童,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
7500,晴天,夜晚,湿滑,儿童,与人交谈,停留,应急车辆,无特别需求,100米,50km/h
7509,晴天,夜晚,湿滑,儿童,与人交谈,走向人行道,普通汽车,紧急（去医院）,100米,25km/h
7512,晴天,夜晚,湿滑,儿童,与人交谈,走向人行道,普通汽车,紧急（去医院）,100米,50km/h
7514,晴天,夜晚,湿滑,儿童,与人交谈,走向人行道,应急车辆,紧急（去医院）,50米,25km/h
7516,晴天,夜晚,湿滑,儿童,与人交谈,走向人行道,应急车辆,紧急（去医院）,10米,50km/h
7519,晴天,夜晚,湿滑,儿童,与人交谈,走向人行道,卡车,紧急（去医院）,10米,25km/h
7536,晴天,夜晚,湿滑,儿童,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
7552,晴天,夜晚,湿滑,儿童,与人交谈,走向人行道,应急车辆,无特别需求,10米,50km/h
7556,晴天,夜晚,湿滑,儿童,与人交谈,走向人行道,卡车,无特别需求,50米,25km/h
7559,晴天,夜晚,湿滑,儿童,与人交谈,走向人行道,卡车,无特别需求,50米,50km/h
7563,晴天,夜晚,湿滑,儿童,与人交谈,不走向人行道,普通汽车,紧急（去医院）,100米,25km/h
7568,晴天,夜晚,湿滑,儿童,与人交谈,不走向人行道,应急车辆,紧急（去医院）,50米,25km/h
7571,晴天,夜晚,湿滑,儿童,与人交谈,不走向人行道,应急车辆,紧急（去医院）,50米,50km/h
7589,晴天,夜晚,湿滑,儿童,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
7593,晴天,夜晚,湿滑,儿童,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
7604,晴天,夜晚,湿滑,儿童,与人交谈,不走向人行道,应急车辆,无特别需求,50米,25km/h
7624,晴天,夜晚,湿滑,儿童,四处张望,停留,应急车辆,紧急（去医院）,10米,50km/h
7639,晴天,夜晚,湿滑,儿童,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
7663,晴天,夜晚,湿滑,儿童,四处张望,停留,卡车,无特别需求,10米,25km/h
7664,晴天,夜晚,湿滑,儿童,四处张望,停留,卡车,无特别需求,50米,25km/h
7673,晴天,夜晚,湿滑,儿童,四处张望,走向人行道,普通汽车,紧急（去医院）,50米,50km/h
7683,晴天,夜晚,湿滑,儿童,四处张望,走向人行道,卡车,紧急（去医院）,100米,25km/h
7692,晴天,夜晚,湿滑,儿童,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
7720,晴天,夜晚,湿滑,儿童,四处张望,走向人行道,卡车,无特别需求,10米,50km/h
7722,晴天,夜晚,湿滑,儿童,四处张望,走向人行道,卡车,无特别需求,100米,50km/h
7726,晴天,夜晚,湿滑,儿童,四处张望,不走向人行道,普通汽车,紧急（去医院）,10米,50km/h
7730,晴天,夜晚,湿滑,儿童,四处张望,不走向人行道,应急车辆,紧急（去医院）,50米,25km/h
7732,晴天,夜晚,湿滑,儿童,四处张望,不走向人行道,应急车辆,紧急（去医院）,10米,50km/h
7745,晴天,夜晚,湿滑,儿童,四处张望,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
7780,晴天,夜晚,湿滑,老人,看手机,停留,普通汽车,紧急（去医院）,10米,50km/h
7781,晴天,夜晚,湿滑,老人,看手机,停留,普通汽车,紧急（去医院）,50米,50km/h
7782,晴天,夜晚,湿滑,老人,看手机,停留,普通汽车,紧急（去医院）,100米,50km/h
7807,晴天,夜晚,湿滑,老人,看手机,停留,卡车,赶时间（通勤或赶飞机）,10米,25km/h
7811,晴天,夜晚,湿滑,老人,看手机,停留,卡车,赶时间（通勤或赶飞机）,50米,50km/h
7817,晴天,夜晚,湿滑,老人,看手机,停留,普通汽车,无特别需求,50米,50km/h
7829,晴天,夜晚,湿滑,老人,看手机,停留,卡车,无特别需求,50米,50km/h
7859,晴天,夜晚,湿滑,老人,看手机,走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
7882,晴天,夜晚,湿滑,老人,看手机,走向人行道,卡车,无特别需求,10米,50km/h
7898,晴天,夜晚,湿滑,老人,看手机,不走向人行道,卡车,紧急（去医院）,50米,25km/h
7920,晴天,夜晚,湿滑,老人,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
7923,晴天,夜晚,湿滑,老人,看手机,不走向人行道,普通汽车,无特别需求,100米,25km/h
7933,晴天,夜晚,湿滑,老人,看手机,不走向人行道,卡车,无特别需求,10米,25km/h
7945,晴天,夜晚,湿滑,老人,与人交谈,停留,应急车辆,紧急（去医院）,10米,25km/h
7946,晴天,夜晚,湿滑,老人,与人交谈,停留,应急车辆,紧急（去医院）,50米,25km/h
7950,晴天,夜晚,湿滑,老人,与人交谈,停留,应急车辆,紧急（去医院）,100米,50km/h
7970,晴天,夜晚,湿滑,老人,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,50米,25km/h
8019,晴天,夜晚,湿滑,老人,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
8055,晴天,夜晚,湿滑,老人,与人交谈,不走向人行道,应急车辆,紧急（去医院）,100米,25km/h
8057,晴天,夜晚,湿滑,老人,与人交谈,不走向人行道,应急车辆,紧急（去医院）,50米,50km/h
8086,晴天,夜晚,湿滑,老人,与人交谈,不走向人行道,普通汽车,无特别需求,10米,50km/h
8088,晴天,夜晚,湿滑,老人,与人交谈,不走向人行道,普通汽车,无特别需求,100米,50km/h
8138,晴天,夜晚,湿滑,老人,四处张望,停留,普通汽车,无特别需求,50米,25km/h
8139,晴天,夜晚,湿滑,老人,四处张望,停留,普通汽车,无特别需求,100米,25km/h
8141,晴天,夜晚,湿滑,老人,四处张望,停留,普通汽车,无特别需求,50米,50km/h
8143,晴天,夜晚,湿滑,老人,四处张望,停留,应急车辆,无特别需求,10米,25km/h
8146,晴天,夜晚,湿滑,老人,四处张望,停留,应急车辆,无特别需求,10米,50km/h
8154,晴天,夜晚,湿滑,老人,四处张望,停留,卡车,无特别需求,100米,50km/h
8193,晴天,夜晚,湿滑,老人,四处张望,走向人行道,普通汽车,无特别需求,100米,25km/h
8201,晴天,夜晚,湿滑,老人,四处张望,走向人行道,应急车辆,无特别需求,50米,50km/h
8212,晴天,夜晚,湿滑,老人,四处张望,不走向人行道,普通汽车,紧急（去医院）,10米,50km/h
8214,晴天,夜晚,湿滑,老人,四处张望,不走向人行道,普通汽车,紧急（去医院）,100米,50km/h
8238,晴天,夜晚,湿滑,老人,四处张望,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
8239,晴天,夜晚,湿滑,老人,四处张望,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,25km/h
8248,晴天,夜晚,湿滑,老人,四处张望,不走向人行道,普通汽车,无特别需求,10米,50km/h
8261,晴天,夜晚,湿滑,老人,四处张望,不走向人行道,卡车,无特别需求,50米,50km/h
8271,晴天,夜晚,湿滑,警察,看手机,停留,应急车辆,紧急（去医院）,100米,25km/h
8272,晴天,夜晚,湿滑,警察,看手机,停留,应急车辆,紧急（去医院）,10米,50km/h
8281,晴天,夜晚,湿滑,警察,看手机,停留,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
8305,晴天,夜晚,湿滑,警察,看手机,停留,应急车辆,无特别需求,10米,25km/h
8324,晴天,夜晚,湿滑,警察,看手机,走向人行道,应急车辆,紧急（去医院）,50米,25km/h
8328,晴天,夜晚,湿滑,警察,看手机,走向人行道,应急车辆,紧急（去医院）,100米,50km/h
8337,晴天,夜晚,湿滑,警察,看手机,走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
8349,晴天,夜晚,湿滑,警察,看手机,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
8361,晴天,夜晚,湿滑,警察,看手机,走向人行道,应急车辆,无特别需求,100米,25km/h
8362,晴天,夜晚,湿滑,警察,看手机,走向人行道,应急车辆,无特别需求,10米,50km/h
8378,晴天,夜晚,湿滑,警察,看手机,不走向人行道,应急车辆,紧急（去医院）,50米,25km/h
8396,晴天,夜晚,湿滑,警察,看手机,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
8404,晴天,夜晚,湿滑,警察,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,50km/h
8405,晴天,夜晚,湿滑,警察,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
8411,晴天,夜晚,湿滑,警察,看手机,不走向人行道,普通汽车,无特别需求,50米,50km/h
8427,晴天,夜晚,湿滑,警察,与人交谈,停留,普通汽车,紧急（去医院）,100米,25km/h
8438,晴天,夜晚,湿滑,警察,与人交谈,停留,卡车,紧急（去医院）,50米,25km/h
8444,晴天,夜晚,湿滑,警察,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
8452,晴天,夜晚,湿滑,警察,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
8453,晴天,夜晚,湿滑,警察,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
8454,晴天,夜晚,湿滑,警察,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
8488,晴天,夜晚,湿滑,警察,与人交谈,走向人行道,应急车辆,紧急（去医院）,10米,50km/h
8493,晴天,夜晚,湿滑,警察,与人交谈,走向人行道,卡车,紧急（去医院）,100米,25km/h
8500,晴天,夜晚,湿滑,警察,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
8511,晴天,夜晚,湿滑,警察,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
8518,晴天,夜晚,湿滑,警察,与人交谈,走向人行道,普通汽车,无特别需求,10米,50km/h
8524,晴天,夜晚,湿滑,警察,与人交谈,走向人行道,应急车辆,无特别需求,10米,50km/h
8526,晴天,夜晚,湿滑,警察,与人交谈,走向人行道,应急车辆,无特别需求,100米,50km/h
8563,晴天,夜晚,湿滑,警察,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,25km/h
8569,晴天,夜晚,湿滑,警察,与人交谈,不走向人行道,普通汽车,无特别需求,10米,25km/h
8583,晴天,夜晚,湿滑,警察,与人交谈,不走向人行道,卡车,无特别需求,100米,25km/h
8585,晴天,夜晚,湿滑,警察,与人交谈,不走向人行道,卡车,无特别需求,50米,50km/h
8586,晴天,夜晚,湿滑,警察,与人交谈,不走向人行道,卡车,无特别需求,100米,50km/h
8611,晴天,夜晚,湿滑,警察,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
8613,晴天,夜晚,湿滑,警察,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
8633,晴天,夜晚,湿滑,警察,四处张望,停留,应急车辆,无特别需求,50米,50km/h
8638,晴天,夜晚,湿滑,警察,四处张望,停留,卡车,无特别需求,10米,50km/h
8646,晴天,夜晚,湿滑,警察,四处张望,走向人行道,普通汽车,紧急（去医院）,100米,50km/h
8658,晴天,夜晚,湿滑,警察,四处张望,走向人行道,卡车,紧急（去医院）,100米,50km/h
8661,晴天,夜晚,湿滑,警察,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
8680,晴天,夜晚,湿滑,警察,四处张望,走向人行道,普通汽车,无特别需求,10米,50km/h
8688,晴天,夜晚,湿滑,警察,四处张望,走向人行道,应急车辆,无特别需求,100米,50km/h
8723,晴天,夜晚,湿滑,警察,四处张望,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
8736,晴天,夜晚,湿滑,警察,四处张望,不走向人行道,普通汽车,无特别需求,100米,50km/h
8749,晴天,夜晚,湿滑,孕妇,看手机,停留,普通汽车,紧急（去医院）,10米,25km/h
8758,晴天,夜晚,湿滑,孕妇,看手机,停留,应急车辆,紧急（去医院）,10米,50km/h
8764,晴天,夜晚,湿滑,孕妇,看手机,停留,卡车,紧急（去医院）,10米,50km/h
8786,晴天,夜晚,湿滑,孕妇,看手机,停留,普通汽车,无特别需求,50米,25km/h
8798,晴天,夜晚,湿滑,孕妇,看手机,停留,卡车,无特别需求,50米,25km/h
8815,晴天,夜晚,湿滑,孕妇,看手机,走向人行道,卡车,紧急（去医院）,10米,25km/h
8827,晴天,夜晚,湿滑,孕妇,看手机,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
8834,晴天,夜晚,湿滑,孕妇,看手机,走向人行道,卡车,赶时间（通勤或赶飞机）,50米,25km/h
8841,晴天,夜晚,湿滑,孕妇,看手机,走向人行道,普通汽车,无特别需求,100米,25km/h
8855,晴天,夜晚,湿滑,孕妇,看手机,走向人行道,卡车,无特别需求,50米,50km/h
8883,晴天,夜晚,湿滑,孕妇,看手机,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
8893,晴天,夜晚,湿滑,孕妇,看手机,不走向人行道,普通汽车,无特别需求,10米,25km/h
8905,晴天,夜晚,湿滑,孕妇,看手机,不走向人行道,卡车,无特别需求,10米,25km/h
8908,晴天,夜晚,湿滑,孕妇,看手机,不走向人行道,卡车,无特别需求,10米,50km/h
8926,晴天,夜晚,湿滑,孕妇,与人交谈,停留,卡车,紧急（去医院）,10米,50km/h
8931,晴天,夜晚,湿滑,孕妇,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
8937,晴天,夜晚,湿滑,孕妇,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
8940,晴天,夜晚,湿滑,孕妇,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
8949,晴天,夜晚,湿滑,孕妇,与人交谈,停留,普通汽车,无特别需求,100米,25km/h
8954,晴天,夜晚,湿滑,孕妇,与人交谈,停留,应急车辆,无特别需求,50米,25km/h
8956,晴天,夜晚,湿滑,孕妇,与人交谈,停留,应急车辆,无特别需求,10米,50km/h
8973,晴天,夜晚,湿滑,孕妇,与人交谈,走向人行道,应急车辆,紧急（去医院）,100米,25km/h
8978,晴天,夜晚,湿滑,孕妇,与人交谈,走向人行道,卡车,紧急（去医院）,50米,25km/h
8987,晴天,夜晚,湿滑,孕妇,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
8994,晴天,夜晚,湿滑,孕妇,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
9001,晴天,夜晚,湿滑,孕妇,与人交谈,走向人行道,普通汽车,无特别需求,10米,25km/h
9007,晴天,夜晚,湿滑,孕妇,与人交谈,走向人行道,应急车辆,无特别需求,10米,25km/h
9043,晴天,夜晚,湿滑,孕妇,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
9055,晴天,夜晚,湿滑,孕妇,与人交谈,不走向人行道,普通汽车,无特别需求,10米,25km/h
9092,晴天,夜晚,湿滑,孕妇,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
9093,晴天,夜晚,湿滑,孕妇,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
9098,晴天,夜晚,湿滑,孕妇,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
9139,晴天,夜晚,湿滑,孕妇,四处张望,走向人行道,卡车,紧急（去医院）,10米,25km/h
9158,晴天,夜晚,湿滑,孕妇,四处张望,走向人行道,卡车,赶时间（通勤或赶飞机）,50米,25km/h
9168,晴天,夜晚,湿滑,孕妇,四处张望,走向人行道,普通汽车,无特别需求,100米,50km/h
9190,晴天,夜晚,湿滑,孕妇,四处张望,不走向人行道,应急车辆,紧急（去医院）,10米,50km/h
9203,晴天,夜晚,湿滑,孕妇,四处张望,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
9210,晴天,夜晚,湿滑,孕妇,四处张望,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
9211,晴天,夜晚,湿滑,孕妇,四处张望,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,25km/h
9215,晴天,夜晚,湿滑,孕妇,四处张望,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
9241,晴天,夜晚,湿滑,大学生,看手机,停留,应急车辆,紧急（去医院）,10米,25km/h
9243,晴天,夜晚,湿滑,大学生,看手机,停留,应急车辆,紧急（去医院）,100米,25km/h
9255,晴天,夜晚,湿滑,大学生,看手机,停留,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
9271,晴天,夜晚,湿滑,大学生,看手机,停留,普通汽车,无特别需求,10米,25km/h
9277,晴天,夜晚,湿滑,大学生,看手机,停留,应急车辆,无特别需求,10米,25km/h
9287,晴天,夜晚,湿滑,大学生,看手机,停留,卡车,无特别需求,50米,50km/h
9296,晴天,夜晚,湿滑,大学生,看手机,走向人行道,应急车辆,紧急（去医院）,50米,25km/h
9300,晴天,夜晚,湿滑,大学生,看手机,走向人行道,应急车辆,紧急（去医院）,100米,50km/h
9316,晴天,夜晚,湿滑,大学生,看手机,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
9326,晴天,夜晚,湿滑,大学生,看手机,走向人行道,普通汽车,无特别需求,50米,25km/h
9327,晴天,夜晚,湿滑,大学生,看手机,走向人行道,普通汽车,无特别需求,100米,25km/h
9329,晴天,夜晚,湿滑,大学生,看手机,走向人行道,普通汽车,无特别需求,50米,50km/h
9339,晴天,夜晚,湿滑,大学生,看手机,走向人行道,卡车,无特别需求,100米,25km/h
9368,晴天,夜晚,湿滑,大学生,看手机,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
9383,晴天,夜晚,湿滑,大学生,看手机,不走向人行道,普通汽车,无特别需求,50米,50km/h
9387,晴天,夜晚,湿滑,大学生,看手机,不走向人行道,应急车辆,无特别需求,100米,25km/h
9393,晴天,夜晚,湿滑,大学生,看手机,不走向人行道,卡车,无特别需求,100米,25km/h
9410,晴天,夜晚,湿滑,大学生,与人交谈,停留,卡车,紧急（去医院）,50米,25km/h
9412,晴天,夜晚,湿滑,大学生,与人交谈,停留,卡车,紧急（去医院）,10米,50km/h
9438,晴天,夜晚,湿滑,大学生,与人交谈,停留,普通汽车,无特别需求,100米,50km/h
9442,晴天,夜晚,湿滑,大学生,与人交谈,停留,应急车辆,无特别需求,10米,50km/h
9443,晴天,夜晚,湿滑,大学生,与人交谈,停留,应急车辆,无特别需求,50米,50km/h
9458,晴天,夜晚,湿滑,大学生,与人交谈,走向人行道,应急车辆,紧急（去医院）,50米,25km/h
9464,晴天,夜晚,湿滑,大学生,与人交谈,走向人行道,卡车,紧急（去医院）,50米,25km/h
9469,晴天,夜晚,湿滑,大学生,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
9474,晴天,夜晚,湿滑,大学生,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
9483,晴天,夜晚,湿滑,大学生,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
9516,晴天,夜晚,湿滑,大学生,与人交谈,不走向人行道,应急车辆,紧急（去医院）,100米,50km/h
9548,晴天,夜晚,湿滑,大学生,与人交谈,不走向人行道,应急车辆,无特别需求,50米,25km/h
9618,晴天,夜晚,湿滑,大学生,四处张望,走向人行道,普通汽车,紧急（去医院）,100米,50km/h
9619,晴天,夜晚,湿滑,大学生,四处张望,走向人行道,应急车辆,紧急（去医院）,10米,25km/h
9623,晴天,夜晚,湿滑,大学生,四处张望,走向人行道,应急车辆,紧急（去医院）,50米,50km/h
9640,晴天,夜晚,湿滑,大学生,四处张望,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
9646,晴天,夜晚,湿滑,大学生,四处张望,走向人行道,卡车,赶时间（通勤或赶飞机）,10米,50km/h
9653,晴天,夜晚,湿滑,大学生,四处张望,走向人行道,普通汽车,无特别需求,50米,50km/h
9660,晴天,夜晚,湿滑,大学生,四处张望,走向人行道,应急车辆,无特别需求,100米,50km/h
9682,晴天,夜晚,湿滑,大学生,四处张望,不走向人行道,卡车,紧急（去医院）,10米,50km/h
9694,晴天,夜晚,湿滑,大学生,四处张望,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
9699,晴天,夜晚,湿滑,大学生,四处张望,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
9705,晴天,夜晚,湿滑,大学生,四处张望,不走向人行道,普通汽车,无特别需求,100米,25km/h
9718,晴天,夜晚,湿滑,大学生,四处张望,不走向人行道,卡车,无特别需求,10米,50km/h
9721,雨天,白天,干燥,儿童,看手机,停留,普通汽车,紧急（去医院）,10米,25km/h
9724,雨天,白天,干燥,儿童,看手机,停留,普通汽车,紧急（去医院）,10米,50km/h
9726,雨天,白天,干燥,儿童,看手机,停留,普通汽车,紧急（去医院）,100米,50km/h
9768,雨天,白天,干燥,儿童,看手机,停留,应急车辆,无特别需求,100米,50km/h
9777,雨天,白天,干燥,儿童,看手机,走向人行道,普通汽车,紧急（去医院）,100米,25km/h
9779,雨天,白天,干燥,儿童,看手机,走向人行道,普通汽车,紧急（去医院）,50米,50km/h
9782,雨天,白天,干燥,儿童,看手机,走向人行道,应急车辆,紧急（去医院）,50米,25km/h
9787,雨天,白天,干燥,儿童,看手机,走向人行道,卡车,紧急（去医院）,10米,25km/h
9801,雨天,白天,干燥,儿童,看手机,走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
