id,天气,时间,路况,行人类型,行人行为,行人动作,本车角色,乘客需求,与行人距离,本车速度
10832,雨天,白天,干燥,警察,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,25km/h
10833,雨天,白天,干燥,警察,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
10834,雨天,白天,干燥,警察,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,50km/h
10835,雨天,白天,干燥,警察,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
10836,雨天,白天,干燥,警察,看手机,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
10837,雨天,白天,干燥,警察,看手机,不走向人行道,普通汽车,无特别需求,10米,25km/h
10838,雨天,白天,干燥,警察,看手机,不走向人行道,普通汽车,无特别需求,50米,25km/h
10839,雨天,白天,干燥,警察,看手机,不走向人行道,普通汽车,无特别需求,100米,25km/h
10840,雨天,白天,干燥,警察,看手机,不走向人行道,普通汽车,无特别需求,10米,50km/h
10841,雨天,白天,干燥,警察,看手机,不走向人行道,普通汽车,无特别需求,50米,50km/h
10842,雨天,白天,干燥,警察,看手机,不走向人行道,普通汽车,无特别需求,100米,50km/h
10843,雨天,白天,干燥,警察,看手机,不走向人行道,应急车辆,无特别需求,10米,25km/h
10844,雨天,白天,干燥,警察,看手机,不走向人行道,应急车辆,无特别需求,50米,25km/h
10845,雨天,白天,干燥,警察,看手机,不走向人行道,应急车辆,无特别需求,100米,25km/h
10846,雨天,白天,干燥,警察,看手机,不走向人行道,应急车辆,无特别需求,10米,50km/h
10847,雨天,白天,干燥,警察,看手机,不走向人行道,应急车辆,无特别需求,50米,50km/h
10848,雨天,白天,干燥,警察,看手机,不走向人行道,应急车辆,无特别需求,100米,50km/h
10849,雨天,白天,干燥,警察,看手机,不走向人行道,卡车,无特别需求,10米,25km/h
10850,雨天,白天,干燥,警察,看手机,不走向人行道,卡车,无特别需求,50米,25km/h
10851,雨天,白天,干燥,警察,看手机,不走向人行道,卡车,无特别需求,100米,25km/h
10852,雨天,白天,干燥,警察,看手机,不走向人行道,卡车,无特别需求,10米,50km/h
10853,雨天,白天,干燥,警察,看手机,不走向人行道,卡车,无特别需求,50米,50km/h
10854,雨天,白天,干燥,警察,看手机,不走向人行道,卡车,无特别需求,100米,50km/h
10855,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,紧急（去医院）,10米,25km/h
10856,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,紧急（去医院）,50米,25km/h
10857,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,紧急（去医院）,100米,25km/h
10858,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,紧急（去医院）,10米,50km/h
10859,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,紧急（去医院）,50米,50km/h
10860,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,紧急（去医院）,100米,50km/h
10861,雨天,白天,干燥,警察,与人交谈,停留,应急车辆,紧急（去医院）,10米,25km/h
10862,雨天,白天,干燥,警察,与人交谈,停留,应急车辆,紧急（去医院）,50米,25km/h
10863,雨天,白天,干燥,警察,与人交谈,停留,应急车辆,紧急（去医院）,100米,25km/h
10864,雨天,白天,干燥,警察,与人交谈,停留,应急车辆,紧急（去医院）,10米,50km/h
10865,雨天,白天,干燥,警察,与人交谈,停留,应急车辆,紧急（去医院）,50米,50km/h
10866,雨天,白天,干燥,警察,与人交谈,停留,应急车辆,紧急（去医院）,100米,50km/h
10867,雨天,白天,干燥,警察,与人交谈,停留,卡车,紧急（去医院）,10米,25km/h
10868,雨天,白天,干燥,警察,与人交谈,停留,卡车,紧急（去医院）,50米,25km/h
10869,雨天,白天,干燥,警察,与人交谈,停留,卡车,紧急（去医院）,100米,25km/h
10870,雨天,白天,干燥,警察,与人交谈,停留,卡车,紧急（去医院）,10米,50km/h
10871,雨天,白天,干燥,警察,与人交谈,停留,卡车,紧急（去医院）,50米,50km/h
10872,雨天,白天,干燥,警察,与人交谈,停留,卡车,紧急（去医院）,100米,50km/h
10873,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
10874,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
10875,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
10876,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
10877,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
10878,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
10879,雨天,白天,干燥,警察,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
10880,雨天,白天,干燥,警察,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
10881,雨天,白天,干燥,警察,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
10882,雨天,白天,干燥,警察,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
10883,雨天,白天,干燥,警察,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
10884,雨天,白天,干燥,警察,与人交谈,停留,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
10885,雨天,白天,干燥,警察,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,10米,25km/h
10886,雨天,白天,干燥,警察,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,50米,25km/h
10887,雨天,白天,干燥,警察,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,100米,25km/h
10888,雨天,白天,干燥,警察,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,10米,50km/h
10889,雨天,白天,干燥,警察,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,50米,50km/h
10890,雨天,白天,干燥,警察,与人交谈,停留,卡车,赶时间（通勤或赶飞机）,100米,50km/h
10891,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,无特别需求,10米,25km/h
10892,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,无特别需求,50米,25km/h
10893,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,无特别需求,100米,25km/h
10894,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,无特别需求,10米,50km/h
10895,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,无特别需求,50米,50km/h
10896,雨天,白天,干燥,警察,与人交谈,停留,普通汽车,无特别需求,100米,50km/h
10897,雨天,白天,干燥,警察,与人交谈,停留,应急车辆,无特别需求,10米,25km/h
10898,雨天,白天,干燥,警察,与人交谈,停留,应急车辆,无特别需求,50米,25km/h
10899,雨天,白天,干燥,警察,与人交谈,停留,应急车辆,无特别需求,100米,25km/h
10900,雨天,白天,干燥,警察,与人交谈,停留,应急车辆,无特别需求,10米,50km/h
10901,雨天,白天,干燥,警察,与人交谈,停留,应急车辆,无特别需求,50米,50km/h
10902,雨天,白天,干燥,警察,与人交谈,停留,应急车辆,无特别需求,100米,50km/h
10903,雨天,白天,干燥,警察,与人交谈,停留,卡车,无特别需求,10米,25km/h
10904,雨天,白天,干燥,警察,与人交谈,停留,卡车,无特别需求,50米,25km/h
10905,雨天,白天,干燥,警察,与人交谈,停留,卡车,无特别需求,100米,25km/h
10906,雨天,白天,干燥,警察,与人交谈,停留,卡车,无特别需求,10米,50km/h
10907,雨天,白天,干燥,警察,与人交谈,停留,卡车,无特别需求,50米,50km/h
10908,雨天,白天,干燥,警察,与人交谈,停留,卡车,无特别需求,100米,50km/h
10909,雨天,白天,干燥,警察,与人交谈,走向人行道,普通汽车,紧急（去医院）,10米,25km/h
10910,雨天,白天,干燥,警察,与人交谈,走向人行道,普通汽车,紧急（去医院）,50米,25km/h
10911,雨天,白天,干燥,警察,与人交谈,走向人行道,普通汽车,紧急（去医院）,100米,25km/h
10912,雨天,白天,干燥,警察,与人交谈,走向人行道,普通汽车,紧急（去医院）,10米,50km/h
10913,雨天,白天,干燥,警察,与人交谈,走向人行道,普通汽车,紧急（去医院）,50米,50km/h
10914,雨天,白天,干燥,警察,与人交谈,走向人行道,普通汽车,紧急（去医院）,100米,50km/h
10915,雨天,白天,干燥,警察,与人交谈,走向人行道,应急车辆,紧急（去医院）,10米,25km/h
10916,雨天,白天,干燥,警察,与人交谈,走向人行道,应急车辆,紧急（去医院）,50米,25km/h
10917,雨天,白天,干燥,警察,与人交谈,走向人行道,应急车辆,紧急（去医院）,100米,25km/h
10918,雨天,白天,干燥,警察,与人交谈,走向人行道,应急车辆,紧急（去医院）,10米,50km/h
10919,雨天,白天,干燥,警察,与人交谈,走向人行道,应急车辆,紧急（去医院）,50米,50km/h
10920,雨天,白天,干燥,警察,与人交谈,走向人行道,应急车辆,紧急（去医院）,100米,50km/h
10921,雨天,白天,干燥,警察,与人交谈,走向人行道,卡车,紧急（去医院）,10米,25km/h
10922,雨天,白天,干燥,警察,与人交谈,走向人行道,卡车,紧急（去医院）,50米,25km/h
10923,雨天,白天,干燥,警察,与人交谈,走向人行道,卡车,紧急（去医院）,100米,25km/h
10924,雨天,白天,干燥,警察,与人交谈,走向人行道,卡车,紧急（去医院）,10米,50km/h
10925,雨天,白天,干燥,警察,与人交谈,走向人行道,卡车,紧急（去医院）,50米,50km/h
10926,雨天,白天,干燥,警察,与人交谈,走向人行道,卡车,紧急（去医院）,100米,50km/h
10927,雨天,白天,干燥,警察,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
10928,雨天,白天,干燥,警察,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
10929,雨天,白天,干燥,警察,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
10930,雨天,白天,干燥,警察,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
10931,雨天,白天,干燥,警察,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
10932,雨天,白天,干燥,警察,与人交谈,走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
10933,雨天,白天,干燥,警察,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
10934,雨天,白天,干燥,警察,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
10935,雨天,白天,干燥,警察,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
10936,雨天,白天,干燥,警察,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
10937,雨天,白天,干燥,警察,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
10938,雨天,白天,干燥,警察,与人交谈,走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
10939,雨天,白天,干燥,警察,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,10米,25km/h
10940,雨天,白天,干燥,警察,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,50米,25km/h
10941,雨天,白天,干燥,警察,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
10942,雨天,白天,干燥,警察,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,10米,50km/h
10943,雨天,白天,干燥,警察,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
10944,雨天,白天,干燥,警察,与人交谈,走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
10945,雨天,白天,干燥,警察,与人交谈,走向人行道,普通汽车,无特别需求,10米,25km/h
10946,雨天,白天,干燥,警察,与人交谈,走向人行道,普通汽车,无特别需求,50米,25km/h
10947,雨天,白天,干燥,警察,与人交谈,走向人行道,普通汽车,无特别需求,100米,25km/h
10948,雨天,白天,干燥,警察,与人交谈,走向人行道,普通汽车,无特别需求,10米,50km/h
10949,雨天,白天,干燥,警察,与人交谈,走向人行道,普通汽车,无特别需求,50米,50km/h
10950,雨天,白天,干燥,警察,与人交谈,走向人行道,普通汽车,无特别需求,100米,50km/h
10951,雨天,白天,干燥,警察,与人交谈,走向人行道,应急车辆,无特别需求,10米,25km/h
10952,雨天,白天,干燥,警察,与人交谈,走向人行道,应急车辆,无特别需求,50米,25km/h
10953,雨天,白天,干燥,警察,与人交谈,走向人行道,应急车辆,无特别需求,100米,25km/h
10954,雨天,白天,干燥,警察,与人交谈,走向人行道,应急车辆,无特别需求,10米,50km/h
10955,雨天,白天,干燥,警察,与人交谈,走向人行道,应急车辆,无特别需求,50米,50km/h
10956,雨天,白天,干燥,警察,与人交谈,走向人行道,应急车辆,无特别需求,100米,50km/h
10957,雨天,白天,干燥,警察,与人交谈,走向人行道,卡车,无特别需求,10米,25km/h
10958,雨天,白天,干燥,警察,与人交谈,走向人行道,卡车,无特别需求,50米,25km/h
10959,雨天,白天,干燥,警察,与人交谈,走向人行道,卡车,无特别需求,100米,25km/h
10960,雨天,白天,干燥,警察,与人交谈,走向人行道,卡车,无特别需求,10米,50km/h
10961,雨天,白天,干燥,警察,与人交谈,走向人行道,卡车,无特别需求,50米,50km/h
10962,雨天,白天,干燥,警察,与人交谈,走向人行道,卡车,无特别需求,100米,50km/h
10963,雨天,白天,干燥,警察,与人交谈,不走向人行道,普通汽车,紧急（去医院）,10米,25km/h
10964,雨天,白天,干燥,警察,与人交谈,不走向人行道,普通汽车,紧急（去医院）,50米,25km/h
10965,雨天,白天,干燥,警察,与人交谈,不走向人行道,普通汽车,紧急（去医院）,100米,25km/h
10966,雨天,白天,干燥,警察,与人交谈,不走向人行道,普通汽车,紧急（去医院）,10米,50km/h
10967,雨天,白天,干燥,警察,与人交谈,不走向人行道,普通汽车,紧急（去医院）,50米,50km/h
10968,雨天,白天,干燥,警察,与人交谈,不走向人行道,普通汽车,紧急（去医院）,100米,50km/h
10969,雨天,白天,干燥,警察,与人交谈,不走向人行道,应急车辆,紧急（去医院）,10米,25km/h
10970,雨天,白天,干燥,警察,与人交谈,不走向人行道,应急车辆,紧急（去医院）,50米,25km/h
10971,雨天,白天,干燥,警察,与人交谈,不走向人行道,应急车辆,紧急（去医院）,100米,25km/h
10972,雨天,白天,干燥,警察,与人交谈,不走向人行道,应急车辆,紧急（去医院）,10米,50km/h
10973,雨天,白天,干燥,警察,与人交谈,不走向人行道,应急车辆,紧急（去医院）,50米,50km/h
10974,雨天,白天,干燥,警察,与人交谈,不走向人行道,应急车辆,紧急（去医院）,100米,50km/h
10975,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,紧急（去医院）,10米,25km/h
10976,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,紧急（去医院）,50米,25km/h
10977,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,紧急（去医院）,100米,25km/h
10978,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,紧急（去医院）,10米,50km/h
10979,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,紧急（去医院）,50米,50km/h
10980,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,紧急（去医院）,100米,50km/h
10981,雨天,白天,干燥,警察,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
10982,雨天,白天,干燥,警察,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
10983,雨天,白天,干燥,警察,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
10984,雨天,白天,干燥,警察,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
10985,雨天,白天,干燥,警察,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
10986,雨天,白天,干燥,警察,与人交谈,不走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
10987,雨天,白天,干燥,警察,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
10988,雨天,白天,干燥,警察,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
10989,雨天,白天,干燥,警察,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
10990,雨天,白天,干燥,警察,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
10991,雨天,白天,干燥,警察,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
10992,雨天,白天,干燥,警察,与人交谈,不走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
10993,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,25km/h
10994,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,25km/h
10995,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,25km/h
10996,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,10米,50km/h
10997,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,50米,50km/h
10998,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,赶时间（通勤或赶飞机）,100米,50km/h
10999,雨天,白天,干燥,警察,与人交谈,不走向人行道,普通汽车,无特别需求,10米,25km/h
11000,雨天,白天,干燥,警察,与人交谈,不走向人行道,普通汽车,无特别需求,50米,25km/h
11001,雨天,白天,干燥,警察,与人交谈,不走向人行道,普通汽车,无特别需求,100米,25km/h
11002,雨天,白天,干燥,警察,与人交谈,不走向人行道,普通汽车,无特别需求,10米,50km/h
11003,雨天,白天,干燥,警察,与人交谈,不走向人行道,普通汽车,无特别需求,50米,50km/h
11004,雨天,白天,干燥,警察,与人交谈,不走向人行道,普通汽车,无特别需求,100米,50km/h
11005,雨天,白天,干燥,警察,与人交谈,不走向人行道,应急车辆,无特别需求,10米,25km/h
11006,雨天,白天,干燥,警察,与人交谈,不走向人行道,应急车辆,无特别需求,50米,25km/h
11007,雨天,白天,干燥,警察,与人交谈,不走向人行道,应急车辆,无特别需求,100米,25km/h
11008,雨天,白天,干燥,警察,与人交谈,不走向人行道,应急车辆,无特别需求,10米,50km/h
11009,雨天,白天,干燥,警察,与人交谈,不走向人行道,应急车辆,无特别需求,50米,50km/h
11010,雨天,白天,干燥,警察,与人交谈,不走向人行道,应急车辆,无特别需求,100米,50km/h
11011,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,无特别需求,10米,25km/h
11012,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,无特别需求,50米,25km/h
11013,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,无特别需求,100米,25km/h
11014,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,无特别需求,10米,50km/h
11015,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,无特别需求,50米,50km/h
11016,雨天,白天,干燥,警察,与人交谈,不走向人行道,卡车,无特别需求,100米,50km/h
11017,雨天,白天,干燥,警察,四处张望,停留,普通汽车,紧急（去医院）,10米,25km/h
11018,雨天,白天,干燥,警察,四处张望,停留,普通汽车,紧急（去医院）,50米,25km/h
11019,雨天,白天,干燥,警察,四处张望,停留,普通汽车,紧急（去医院）,100米,25km/h
11020,雨天,白天,干燥,警察,四处张望,停留,普通汽车,紧急（去医院）,10米,50km/h
11021,雨天,白天,干燥,警察,四处张望,停留,普通汽车,紧急（去医院）,50米,50km/h
11022,雨天,白天,干燥,警察,四处张望,停留,普通汽车,紧急（去医院）,100米,50km/h
11023,雨天,白天,干燥,警察,四处张望,停留,应急车辆,紧急（去医院）,10米,25km/h
11024,雨天,白天,干燥,警察,四处张望,停留,应急车辆,紧急（去医院）,50米,25km/h
11025,雨天,白天,干燥,警察,四处张望,停留,应急车辆,紧急（去医院）,100米,25km/h
11026,雨天,白天,干燥,警察,四处张望,停留,应急车辆,紧急（去医院）,10米,50km/h
11027,雨天,白天,干燥,警察,四处张望,停留,应急车辆,紧急（去医院）,50米,50km/h
11028,雨天,白天,干燥,警察,四处张望,停留,应急车辆,紧急（去医院）,100米,50km/h
11029,雨天,白天,干燥,警察,四处张望,停留,卡车,紧急（去医院）,10米,25km/h
11030,雨天,白天,干燥,警察,四处张望,停留,卡车,紧急（去医院）,50米,25km/h
11031,雨天,白天,干燥,警察,四处张望,停留,卡车,紧急（去医院）,100米,25km/h
11032,雨天,白天,干燥,警察,四处张望,停留,卡车,紧急（去医院）,10米,50km/h
11033,雨天,白天,干燥,警察,四处张望,停留,卡车,紧急（去医院）,50米,50km/h
11034,雨天,白天,干燥,警察,四处张望,停留,卡车,紧急（去医院）,100米,50km/h
11035,雨天,白天,干燥,警察,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
11036,雨天,白天,干燥,警察,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
11037,雨天,白天,干燥,警察,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
11038,雨天,白天,干燥,警察,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
11039,雨天,白天,干燥,警察,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
11040,雨天,白天,干燥,警察,四处张望,停留,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
11041,雨天,白天,干燥,警察,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
11042,雨天,白天,干燥,警察,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
11043,雨天,白天,干燥,警察,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
11044,雨天,白天,干燥,警察,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
11045,雨天,白天,干燥,警察,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
11046,雨天,白天,干燥,警察,四处张望,停留,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
11047,雨天,白天,干燥,警察,四处张望,停留,卡车,赶时间（通勤或赶飞机）,10米,25km/h
11048,雨天,白天,干燥,警察,四处张望,停留,卡车,赶时间（通勤或赶飞机）,50米,25km/h
11049,雨天,白天,干燥,警察,四处张望,停留,卡车,赶时间（通勤或赶飞机）,100米,25km/h
11050,雨天,白天,干燥,警察,四处张望,停留,卡车,赶时间（通勤或赶飞机）,10米,50km/h
11051,雨天,白天,干燥,警察,四处张望,停留,卡车,赶时间（通勤或赶飞机）,50米,50km/h
11052,雨天,白天,干燥,警察,四处张望,停留,卡车,赶时间（通勤或赶飞机）,100米,50km/h
11053,雨天,白天,干燥,警察,四处张望,停留,普通汽车,无特别需求,10米,25km/h
11054,雨天,白天,干燥,警察,四处张望,停留,普通汽车,无特别需求,50米,25km/h
11055,雨天,白天,干燥,警察,四处张望,停留,普通汽车,无特别需求,100米,25km/h
11056,雨天,白天,干燥,警察,四处张望,停留,普通汽车,无特别需求,10米,50km/h
11057,雨天,白天,干燥,警察,四处张望,停留,普通汽车,无特别需求,50米,50km/h
11058,雨天,白天,干燥,警察,四处张望,停留,普通汽车,无特别需求,100米,50km/h
11059,雨天,白天,干燥,警察,四处张望,停留,应急车辆,无特别需求,10米,25km/h
11060,雨天,白天,干燥,警察,四处张望,停留,应急车辆,无特别需求,50米,25km/h
11061,雨天,白天,干燥,警察,四处张望,停留,应急车辆,无特别需求,100米,25km/h
11062,雨天,白天,干燥,警察,四处张望,停留,应急车辆,无特别需求,10米,50km/h
11063,雨天,白天,干燥,警察,四处张望,停留,应急车辆,无特别需求,50米,50km/h
11064,雨天,白天,干燥,警察,四处张望,停留,应急车辆,无特别需求,100米,50km/h
11065,雨天,白天,干燥,警察,四处张望,停留,卡车,无特别需求,10米,25km/h
11066,雨天,白天,干燥,警察,四处张望,停留,卡车,无特别需求,50米,25km/h
11067,雨天,白天,干燥,警察,四处张望,停留,卡车,无特别需求,100米,25km/h
11068,雨天,白天,干燥,警察,四处张望,停留,卡车,无特别需求,10米,50km/h
11069,雨天,白天,干燥,警察,四处张望,停留,卡车,无特别需求,50米,50km/h
11070,雨天,白天,干燥,警察,四处张望,停留,卡车,无特别需求,100米,50km/h
11071,雨天,白天,干燥,警察,四处张望,走向人行道,普通汽车,紧急（去医院）,10米,25km/h
11072,雨天,白天,干燥,警察,四处张望,走向人行道,普通汽车,紧急（去医院）,50米,25km/h
11073,雨天,白天,干燥,警察,四处张望,走向人行道,普通汽车,紧急（去医院）,100米,25km/h
11074,雨天,白天,干燥,警察,四处张望,走向人行道,普通汽车,紧急（去医院）,10米,50km/h
11075,雨天,白天,干燥,警察,四处张望,走向人行道,普通汽车,紧急（去医院）,50米,50km/h
11076,雨天,白天,干燥,警察,四处张望,走向人行道,普通汽车,紧急（去医院）,100米,50km/h
11077,雨天,白天,干燥,警察,四处张望,走向人行道,应急车辆,紧急（去医院）,10米,25km/h
11078,雨天,白天,干燥,警察,四处张望,走向人行道,应急车辆,紧急（去医院）,50米,25km/h
11079,雨天,白天,干燥,警察,四处张望,走向人行道,应急车辆,紧急（去医院）,100米,25km/h
11080,雨天,白天,干燥,警察,四处张望,走向人行道,应急车辆,紧急（去医院）,10米,50km/h
11081,雨天,白天,干燥,警察,四处张望,走向人行道,应急车辆,紧急（去医院）,50米,50km/h
11082,雨天,白天,干燥,警察,四处张望,走向人行道,应急车辆,紧急（去医院）,100米,50km/h
11083,雨天,白天,干燥,警察,四处张望,走向人行道,卡车,紧急（去医院）,10米,25km/h
11084,雨天,白天,干燥,警察,四处张望,走向人行道,卡车,紧急（去医院）,50米,25km/h
11085,雨天,白天,干燥,警察,四处张望,走向人行道,卡车,紧急（去医院）,100米,25km/h
11086,雨天,白天,干燥,警察,四处张望,走向人行道,卡车,紧急（去医院）,10米,50km/h
11087,雨天,白天,干燥,警察,四处张望,走向人行道,卡车,紧急（去医院）,50米,50km/h
11088,雨天,白天,干燥,警察,四处张望,走向人行道,卡车,紧急（去医院）,100米,50km/h
11089,雨天,白天,干燥,警察,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,25km/h
11090,雨天,白天,干燥,警察,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,25km/h
11091,雨天,白天,干燥,警察,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,25km/h
11092,雨天,白天,干燥,警察,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,10米,50km/h
11093,雨天,白天,干燥,警察,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,50米,50km/h
11094,雨天,白天,干燥,警察,四处张望,走向人行道,普通汽车,赶时间（通勤或赶飞机）,100米,50km/h
11095,雨天,白天,干燥,警察,四处张望,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,25km/h
11096,雨天,白天,干燥,警察,四处张望,走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,25km/h
11097,雨天,白天,干燥,警察,四处张望,走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,25km/h
11098,雨天,白天,干燥,警察,四处张望,走向人行道,应急车辆,赶时间（通勤或赶飞机）,10米,50km/h
11099,雨天,白天,干燥,警察,四处张望,走向人行道,应急车辆,赶时间（通勤或赶飞机）,50米,50km/h
11100,雨天,白天,干燥,警察,四处张望,走向人行道,应急车辆,赶时间（通勤或赶飞机）,100米,50km/h
11101,雨天,白天,干燥,警察,四处张望,走向人行道,卡车,赶时间（通勤或赶飞机）,10米,25km/h
11102,雨天,白天,干燥,警察,四处张望,走向人行道,卡车,赶时间（通勤或赶飞机）,50米,25km/h
