id,weather,time,road_condition,pedestrian_type,pedestrian_behavior,pedestiran_action,ego_role,occupant_requirement,distance to pedestrian,ego_vehicle_speed
6947,sunny,night,dry,college student,watching phone,moving orientation not towards crosswalk,truck,hurry (commute or flight),50m,50km/h
6957,sunny,night,dry,college student,watching phone,moving orientation not towards crosswalk,emergency vehicle,none,100m,25km/h
7041,sunny,night,dry,college student,talking to someone,moving orientation towards crosswalk,normal car,hurry (commute or flight),100m,25km/h
7076,sunny,night,dry,college student,talking to someone,moving orientation not towards crosswalk,normal car,urgent (to hospital),50m,25km/h
7095,sunny,night,dry,college student,talking to someone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),100m,25km/h
7133,sunny,night,dry,college student,looking around,stop,normal car,urgent (to hospital),50m,50km/h
7158,sunny,night,dry,college student,looking around,stop,emergency vehicle,hurry (commute or flight),100m,50km/h
7162,sunny,night,dry,college student,looking around,stop,truck,hurry (commute or flight),10m,50km/h
7200,sunny,night,dry,college student,looking around,moving orientation towards crosswalk,truck,urgent (to hospital),100m,50km/h
7216,sunny,night,dry,college student,looking around,moving orientation towards crosswalk,truck,hurry (commute or flight),10m,50km/h
7225,sunny,night,dry,college student,looking around,moving orientation towards crosswalk,emergency vehicle,none,10m,25km/h
7269,sunny,night,dry,college student,looking around,moving orientation not towards crosswalk,truck,hurry (commute or flight),100m,25km/h
7285,sunny,night,dry,college student,looking around,moving orientation not towards crosswalk,truck,none,10m,25km/h
7294,sunny,night,wet,children,watching phone,stop,normal car,urgent (to hospital),10m,50km/h
7304,sunny,night,wet,children,watching phone,stop,truck,urgent (to hospital),50m,25km/h
7322,sunny,night,wet,children,watching phone,stop,truck,hurry (commute or flight),50m,25km/h
7325,sunny,night,wet,children,watching phone,stop,truck,hurry (commute or flight),50m,50km/h
7361,sunny,night,wet,children,watching phone,moving orientation towards crosswalk,truck,urgent (to hospital),50m,50km/h
7376,sunny,night,wet,children,watching phone,moving orientation towards crosswalk,truck,hurry (commute or flight),50m,25km/h
7396,sunny,night,wet,children,watching phone,moving orientation towards crosswalk,truck,none,10m,50km/h
7435,sunny,night,wet,children,watching phone,moving orientation not towards crosswalk,normal car,none,10m,25km/h
7443,sunny,night,wet,children,watching phone,moving orientation not towards crosswalk,emergency vehicle,none,100m,25km/h
7460,sunny,night,wet,children,talking to someone,stop,emergency vehicle,urgent (to hospital),50m,25km/h
7464,sunny,night,wet,children,talking to someone,stop,emergency vehicle,urgent (to hospital),100m,50km/h
7475,sunny,night,wet,children,talking to someone,stop,normal car,hurry (commute or flight),50m,50km/h
7477,sunny,night,wet,children,talking to someone,stop,emergency vehicle,hurry (commute or flight),10m,25km/h
7478,sunny,night,wet,children,talking to someone,stop,emergency vehicle,hurry (commute or flight),50m,25km/h
7500,sunny,night,wet,children,talking to someone,stop,emergency vehicle,none,100m,50km/h
7509,sunny,night,wet,children,talking to someone,moving orientation towards crosswalk,normal car,urgent (to hospital),100m,25km/h
7512,sunny,night,wet,children,talking to someone,moving orientation towards crosswalk,normal car,urgent (to hospital),100m,50km/h
7514,sunny,night,wet,children,talking to someone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
7516,sunny,night,wet,children,talking to someone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),10m,50km/h
7519,sunny,night,wet,children,talking to someone,moving orientation towards crosswalk,truck,urgent (to hospital),10m,25km/h
7536,sunny,night,wet,children,talking to someone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),100m,50km/h
7552,sunny,night,wet,children,talking to someone,moving orientation towards crosswalk,emergency vehicle,none,10m,50km/h
7556,sunny,night,wet,children,talking to someone,moving orientation towards crosswalk,truck,none,50m,25km/h
7559,sunny,night,wet,children,talking to someone,moving orientation towards crosswalk,truck,none,50m,50km/h
7563,sunny,night,wet,children,talking to someone,moving orientation not towards crosswalk,normal car,urgent (to hospital),100m,25km/h
7568,sunny,night,wet,children,talking to someone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
7571,sunny,night,wet,children,talking to someone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),50m,50km/h
7589,sunny,night,wet,children,talking to someone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),50m,50km/h
7593,sunny,night,wet,children,talking to someone,moving orientation not towards crosswalk,truck,hurry (commute or flight),100m,25km/h
7604,sunny,night,wet,children,talking to someone,moving orientation not towards crosswalk,emergency vehicle,none,50m,25km/h
7624,sunny,night,wet,children,looking around,stop,emergency vehicle,urgent (to hospital),10m,50km/h
7639,sunny,night,wet,children,looking around,stop,emergency vehicle,hurry (commute or flight),10m,25km/h
7663,sunny,night,wet,children,looking around,stop,truck,none,10m,25km/h
7664,sunny,night,wet,children,looking around,stop,truck,none,50m,25km/h
7673,sunny,night,wet,children,looking around,moving orientation towards crosswalk,normal car,urgent (to hospital),50m,50km/h
7683,sunny,night,wet,children,looking around,moving orientation towards crosswalk,truck,urgent (to hospital),100m,25km/h
7692,sunny,night,wet,children,looking around,moving orientation towards crosswalk,normal car,hurry (commute or flight),100m,50km/h
7720,sunny,night,wet,children,looking around,moving orientation towards crosswalk,truck,none,10m,50km/h
7722,sunny,night,wet,children,looking around,moving orientation towards crosswalk,truck,none,100m,50km/h
7726,sunny,night,wet,children,looking around,moving orientation not towards crosswalk,normal car,urgent (to hospital),10m,50km/h
7730,sunny,night,wet,children,looking around,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
7732,sunny,night,wet,children,looking around,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),10m,50km/h
7745,sunny,night,wet,children,looking around,moving orientation not towards crosswalk,normal car,hurry (commute or flight),50m,50km/h
7780,sunny,night,wet,elderly,watching phone,stop,normal car,urgent (to hospital),10m,50km/h
7781,sunny,night,wet,elderly,watching phone,stop,normal car,urgent (to hospital),50m,50km/h
7782,sunny,night,wet,elderly,watching phone,stop,normal car,urgent (to hospital),100m,50km/h
7807,sunny,night,wet,elderly,watching phone,stop,truck,hurry (commute or flight),10m,25km/h
7811,sunny,night,wet,elderly,watching phone,stop,truck,hurry (commute or flight),50m,50km/h
7817,sunny,night,wet,elderly,watching phone,stop,normal car,none,50m,50km/h
7829,sunny,night,wet,elderly,watching phone,stop,truck,none,50m,50km/h
7859,sunny,night,wet,elderly,watching phone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),50m,50km/h
7882,sunny,night,wet,elderly,watching phone,moving orientation towards crosswalk,truck,none,10m,50km/h
7898,sunny,night,wet,elderly,watching phone,moving orientation not towards crosswalk,truck,urgent (to hospital),50m,25km/h
7920,sunny,night,wet,elderly,watching phone,moving orientation not towards crosswalk,truck,hurry (commute or flight),100m,50km/h
7923,sunny,night,wet,elderly,watching phone,moving orientation not towards crosswalk,normal car,none,100m,25km/h
7933,sunny,night,wet,elderly,watching phone,moving orientation not towards crosswalk,truck,none,10m,25km/h
7945,sunny,night,wet,elderly,talking to someone,stop,emergency vehicle,urgent (to hospital),10m,25km/h
7946,sunny,night,wet,elderly,talking to someone,stop,emergency vehicle,urgent (to hospital),50m,25km/h
7950,sunny,night,wet,elderly,talking to someone,stop,emergency vehicle,urgent (to hospital),100m,50km/h
7970,sunny,night,wet,elderly,talking to someone,stop,truck,hurry (commute or flight),50m,25km/h
8019,sunny,night,wet,elderly,talking to someone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),100m,25km/h
8055,sunny,night,wet,elderly,talking to someone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),100m,25km/h
8057,sunny,night,wet,elderly,talking to someone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),50m,50km/h
8086,sunny,night,wet,elderly,talking to someone,moving orientation not towards crosswalk,normal car,none,10m,50km/h
8088,sunny,night,wet,elderly,talking to someone,moving orientation not towards crosswalk,normal car,none,100m,50km/h
8138,sunny,night,wet,elderly,looking around,stop,normal car,none,50m,25km/h
8139,sunny,night,wet,elderly,looking around,stop,normal car,none,100m,25km/h
8141,sunny,night,wet,elderly,looking around,stop,normal car,none,50m,50km/h
8143,sunny,night,wet,elderly,looking around,stop,emergency vehicle,none,10m,25km/h
8146,sunny,night,wet,elderly,looking around,stop,emergency vehicle,none,10m,50km/h
8154,sunny,night,wet,elderly,looking around,stop,truck,none,100m,50km/h
8193,sunny,night,wet,elderly,looking around,moving orientation towards crosswalk,normal car,none,100m,25km/h
8201,sunny,night,wet,elderly,looking around,moving orientation towards crosswalk,emergency vehicle,none,50m,50km/h
8212,sunny,night,wet,elderly,looking around,moving orientation not towards crosswalk,normal car,urgent (to hospital),10m,50km/h
8214,sunny,night,wet,elderly,looking around,moving orientation not towards crosswalk,normal car,urgent (to hospital),100m,50km/h
8238,sunny,night,wet,elderly,looking around,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),100m,50km/h
8239,sunny,night,wet,elderly,looking around,moving orientation not towards crosswalk,truck,hurry (commute or flight),10m,25km/h
8248,sunny,night,wet,elderly,looking around,moving orientation not towards crosswalk,normal car,none,10m,50km/h
8261,sunny,night,wet,elderly,looking around,moving orientation not towards crosswalk,truck,none,50m,50km/h
8271,sunny,night,wet,police,watching phone,stop,emergency vehicle,urgent (to hospital),100m,25km/h
8272,sunny,night,wet,police,watching phone,stop,emergency vehicle,urgent (to hospital),10m,50km/h
8281,sunny,night,wet,police,watching phone,stop,normal car,hurry (commute or flight),10m,25km/h
8305,sunny,night,wet,police,watching phone,stop,emergency vehicle,none,10m,25km/h
8324,sunny,night,wet,police,watching phone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
8328,sunny,night,wet,police,watching phone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),100m,50km/h
8337,sunny,night,wet,police,watching phone,moving orientation towards crosswalk,normal car,hurry (commute or flight),100m,25km/h
8349,sunny,night,wet,police,watching phone,moving orientation towards crosswalk,truck,hurry (commute or flight),100m,25km/h
8361,sunny,night,wet,police,watching phone,moving orientation towards crosswalk,emergency vehicle,none,100m,25km/h
8362,sunny,night,wet,police,watching phone,moving orientation towards crosswalk,emergency vehicle,none,10m,50km/h
8378,sunny,night,wet,police,watching phone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
8396,sunny,night,wet,police,watching phone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),50m,25km/h
8404,sunny,night,wet,police,watching phone,moving orientation not towards crosswalk,truck,hurry (commute or flight),10m,50km/h
8405,sunny,night,wet,police,watching phone,moving orientation not towards crosswalk,truck,hurry (commute or flight),50m,50km/h
8411,sunny,night,wet,police,watching phone,moving orientation not towards crosswalk,normal car,none,50m,50km/h
8427,sunny,night,wet,police,talking to someone,stop,normal car,urgent (to hospital),100m,25km/h
8438,sunny,night,wet,police,talking to someone,stop,truck,urgent (to hospital),50m,25km/h
8444,sunny,night,wet,police,talking to someone,stop,normal car,hurry (commute or flight),50m,25km/h
8452,sunny,night,wet,police,talking to someone,stop,emergency vehicle,hurry (commute or flight),10m,50km/h
8453,sunny,night,wet,police,talking to someone,stop,emergency vehicle,hurry (commute or flight),50m,50km/h
8454,sunny,night,wet,police,talking to someone,stop,emergency vehicle,hurry (commute or flight),100m,50km/h
8488,sunny,night,wet,police,talking to someone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),10m,50km/h
8493,sunny,night,wet,police,talking to someone,moving orientation towards crosswalk,truck,urgent (to hospital),100m,25km/h
8500,sunny,night,wet,police,talking to someone,moving orientation towards crosswalk,normal car,hurry (commute or flight),10m,50km/h
8511,sunny,night,wet,police,talking to someone,moving orientation towards crosswalk,truck,hurry (commute or flight),100m,25km/h
8518,sunny,night,wet,police,talking to someone,moving orientation towards crosswalk,normal car,none,10m,50km/h
8524,sunny,night,wet,police,talking to someone,moving orientation towards crosswalk,emergency vehicle,none,10m,50km/h
8526,sunny,night,wet,police,talking to someone,moving orientation towards crosswalk,emergency vehicle,none,100m,50km/h
8563,sunny,night,wet,police,talking to someone,moving orientation not towards crosswalk,truck,hurry (commute or flight),10m,25km/h
8569,sunny,night,wet,police,talking to someone,moving orientation not towards crosswalk,normal car,none,10m,25km/h
8583,sunny,night,wet,police,talking to someone,moving orientation not towards crosswalk,truck,none,100m,25km/h
8585,sunny,night,wet,police,talking to someone,moving orientation not towards crosswalk,truck,none,50m,50km/h
8586,sunny,night,wet,police,talking to someone,moving orientation not towards crosswalk,truck,none,100m,50km/h
8611,sunny,night,wet,police,looking around,stop,emergency vehicle,hurry (commute or flight),10m,25km/h
8613,sunny,night,wet,police,looking around,stop,emergency vehicle,hurry (commute or flight),100m,25km/h
8633,sunny,night,wet,police,looking around,stop,emergency vehicle,none,50m,50km/h
8638,sunny,night,wet,police,looking around,stop,truck,none,10m,50km/h
8646,sunny,night,wet,police,looking around,moving orientation towards crosswalk,normal car,urgent (to hospital),100m,50km/h
8658,sunny,night,wet,police,looking around,moving orientation towards crosswalk,truck,urgent (to hospital),100m,50km/h
8661,sunny,night,wet,police,looking around,moving orientation towards crosswalk,normal car,hurry (commute or flight),100m,25km/h
8680,sunny,night,wet,police,looking around,moving orientation towards crosswalk,normal car,none,10m,50km/h
8688,sunny,night,wet,police,looking around,moving orientation towards crosswalk,emergency vehicle,none,100m,50km/h
8723,sunny,night,wet,police,looking around,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),50m,50km/h
8736,sunny,night,wet,police,looking around,moving orientation not towards crosswalk,normal car,none,100m,50km/h
8749,sunny,night,wet,pregnant,watching phone,stop,normal car,urgent (to hospital),10m,25km/h
8758,sunny,night,wet,pregnant,watching phone,stop,emergency vehicle,urgent (to hospital),10m,50km/h
8764,sunny,night,wet,pregnant,watching phone,stop,truck,urgent (to hospital),10m,50km/h
8786,sunny,night,wet,pregnant,watching phone,stop,normal car,none,50m,25km/h
8798,sunny,night,wet,pregnant,watching phone,stop,truck,none,50m,25km/h
8815,sunny,night,wet,pregnant,watching phone,moving orientation towards crosswalk,truck,urgent (to hospital),10m,25km/h
8827,sunny,night,wet,pregnant,watching phone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),10m,25km/h
8834,sunny,night,wet,pregnant,watching phone,moving orientation towards crosswalk,truck,hurry (commute or flight),50m,25km/h
8841,sunny,night,wet,pregnant,watching phone,moving orientation towards crosswalk,normal car,none,100m,25km/h
8855,sunny,night,wet,pregnant,watching phone,moving orientation towards crosswalk,truck,none,50m,50km/h
8883,sunny,night,wet,pregnant,watching phone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),100m,25km/h
8893,sunny,night,wet,pregnant,watching phone,moving orientation not towards crosswalk,normal car,none,10m,25km/h
8905,sunny,night,wet,pregnant,watching phone,moving orientation not towards crosswalk,truck,none,10m,25km/h
8908,sunny,night,wet,pregnant,watching phone,moving orientation not towards crosswalk,truck,none,10m,50km/h
8926,sunny,night,wet,pregnant,talking to someone,stop,truck,urgent (to hospital),10m,50km/h
8931,sunny,night,wet,pregnant,talking to someone,stop,normal car,hurry (commute or flight),100m,25km/h
8937,sunny,night,wet,pregnant,talking to someone,stop,emergency vehicle,hurry (commute or flight),100m,25km/h
8940,sunny,night,wet,pregnant,talking to someone,stop,emergency vehicle,hurry (commute or flight),100m,50km/h
8949,sunny,night,wet,pregnant,talking to someone,stop,normal car,none,100m,25km/h
8954,sunny,night,wet,pregnant,talking to someone,stop,emergency vehicle,none,50m,25km/h
8956,sunny,night,wet,pregnant,talking to someone,stop,emergency vehicle,none,10m,50km/h
8973,sunny,night,wet,pregnant,talking to someone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),100m,25km/h
8978,sunny,night,wet,pregnant,talking to someone,moving orientation towards crosswalk,truck,urgent (to hospital),50m,25km/h
8987,sunny,night,wet,pregnant,talking to someone,moving orientation towards crosswalk,normal car,hurry (commute or flight),50m,50km/h
8994,sunny,night,wet,pregnant,talking to someone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),100m,50km/h
9001,sunny,night,wet,pregnant,talking to someone,moving orientation towards crosswalk,normal car,none,10m,25km/h
9007,sunny,night,wet,pregnant,talking to someone,moving orientation towards crosswalk,emergency vehicle,none,10m,25km/h
9043,sunny,night,wet,pregnant,talking to someone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),10m,25km/h
9055,sunny,night,wet,pregnant,talking to someone,moving orientation not towards crosswalk,normal car,none,10m,25km/h
9092,sunny,night,wet,pregnant,looking around,stop,normal car,hurry (commute or flight),50m,25km/h
9093,sunny,night,wet,pregnant,looking around,stop,normal car,hurry (commute or flight),100m,25km/h
9098,sunny,night,wet,pregnant,looking around,stop,emergency vehicle,hurry (commute or flight),50m,25km/h
9139,sunny,night,wet,pregnant,looking around,moving orientation towards crosswalk,truck,urgent (to hospital),10m,25km/h
9158,sunny,night,wet,pregnant,looking around,moving orientation towards crosswalk,truck,hurry (commute or flight),50m,25km/h
9168,sunny,night,wet,pregnant,looking around,moving orientation towards crosswalk,normal car,none,100m,50km/h
9190,sunny,night,wet,pregnant,looking around,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),10m,50km/h
9203,sunny,night,wet,pregnant,looking around,moving orientation not towards crosswalk,normal car,hurry (commute or flight),50m,50km/h
9210,sunny,night,wet,pregnant,looking around,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),100m,50km/h
9211,sunny,night,wet,pregnant,looking around,moving orientation not towards crosswalk,truck,hurry (commute or flight),10m,25km/h
9215,sunny,night,wet,pregnant,looking around,moving orientation not towards crosswalk,truck,hurry (commute or flight),50m,50km/h
9241,sunny,night,wet,college student,watching phone,stop,emergency vehicle,urgent (to hospital),10m,25km/h
9243,sunny,night,wet,college student,watching phone,stop,emergency vehicle,urgent (to hospital),100m,25km/h
9255,sunny,night,wet,college student,watching phone,stop,normal car,hurry (commute or flight),100m,25km/h
9271,sunny,night,wet,college student,watching phone,stop,normal car,none,10m,25km/h
9277,sunny,night,wet,college student,watching phone,stop,emergency vehicle,none,10m,25km/h
9287,sunny,night,wet,college student,watching phone,stop,truck,none,50m,50km/h
9296,sunny,night,wet,college student,watching phone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
9300,sunny,night,wet,college student,watching phone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),100m,50km/h
9316,sunny,night,wet,college student,watching phone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),10m,50km/h
9326,sunny,night,wet,college student,watching phone,moving orientation towards crosswalk,normal car,none,50m,25km/h
9327,sunny,night,wet,college student,watching phone,moving orientation towards crosswalk,normal car,none,100m,25km/h
9329,sunny,night,wet,college student,watching phone,moving orientation towards crosswalk,normal car,none,50m,50km/h
9339,sunny,night,wet,college student,watching phone,moving orientation towards crosswalk,truck,none,100m,25km/h
9368,sunny,night,wet,college student,watching phone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),50m,25km/h
9383,sunny,night,wet,college student,watching phone,moving orientation not towards crosswalk,normal car,none,50m,50km/h
9387,sunny,night,wet,college student,watching phone,moving orientation not towards crosswalk,emergency vehicle,none,100m,25km/h
9393,sunny,night,wet,college student,watching phone,moving orientation not towards crosswalk,truck,none,100m,25km/h
9410,sunny,night,wet,college student,talking to someone,stop,truck,urgent (to hospital),50m,25km/h
9412,sunny,night,wet,college student,talking to someone,stop,truck,urgent (to hospital),10m,50km/h
9438,sunny,night,wet,college student,talking to someone,stop,normal car,none,100m,50km/h
9442,sunny,night,wet,college student,talking to someone,stop,emergency vehicle,none,10m,50km/h
9443,sunny,night,wet,college student,talking to someone,stop,emergency vehicle,none,50m,50km/h
9458,sunny,night,wet,college student,talking to someone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
9464,sunny,night,wet,college student,talking to someone,moving orientation towards crosswalk,truck,urgent (to hospital),50m,25km/h
9469,sunny,night,wet,college student,talking to someone,moving orientation towards crosswalk,normal car,hurry (commute or flight),10m,25km/h
9474,sunny,night,wet,college student,talking to someone,moving orientation towards crosswalk,normal car,hurry (commute or flight),100m,50km/h
9483,sunny,night,wet,college student,talking to someone,moving orientation towards crosswalk,truck,hurry (commute or flight),100m,25km/h
9516,sunny,night,wet,college student,talking to someone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),100m,50km/h
9548,sunny,night,wet,college student,talking to someone,moving orientation not towards crosswalk,emergency vehicle,none,50m,25km/h
9618,sunny,night,wet,college student,looking around,moving orientation towards crosswalk,normal car,urgent (to hospital),100m,50km/h
9619,sunny,night,wet,college student,looking around,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),10m,25km/h
9623,sunny,night,wet,college student,looking around,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),50m,50km/h
9640,sunny,night,wet,college student,looking around,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),10m,50km/h
9646,sunny,night,wet,college student,looking around,moving orientation towards crosswalk,truck,hurry (commute or flight),10m,50km/h
9653,sunny,night,wet,college student,looking around,moving orientation towards crosswalk,normal car,none,50m,50km/h
9660,sunny,night,wet,college student,looking around,moving orientation towards crosswalk,emergency vehicle,none,100m,50km/h
9682,sunny,night,wet,college student,looking around,moving orientation not towards crosswalk,truck,urgent (to hospital),10m,50km/h
9694,sunny,night,wet,college student,looking around,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),10m,50km/h
9699,sunny,night,wet,college student,looking around,moving orientation not towards crosswalk,truck,hurry (commute or flight),100m,25km/h
9705,sunny,night,wet,college student,looking around,moving orientation not towards crosswalk,normal car,none,100m,25km/h
9718,sunny,night,wet,college student,looking around,moving orientation not towards crosswalk,truck,none,10m,50km/h
9721,rainy,day,dry,children,watching phone,stop,normal car,urgent (to hospital),10m,25km/h
9724,rainy,day,dry,children,watching phone,stop,normal car,urgent (to hospital),10m,50km/h
9726,rainy,day,dry,children,watching phone,stop,normal car,urgent (to hospital),100m,50km/h
9768,rainy,day,dry,children,watching phone,stop,emergency vehicle,none,100m,50km/h
9777,rainy,day,dry,children,watching phone,moving orientation towards crosswalk,normal car,urgent (to hospital),100m,25km/h
9779,rainy,day,dry,children,watching phone,moving orientation towards crosswalk,normal car,urgent (to hospital),50m,50km/h
9782,rainy,day,dry,children,watching phone,moving orientation towards crosswalk,emergency vehicle,urgent (to hospital),50m,25km/h
9787,rainy,day,dry,children,watching phone,moving orientation towards crosswalk,truck,urgent (to hospital),10m,25km/h
9801,rainy,day,dry,children,watching phone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),100m,25km/h
9810,rainy,day,dry,children,watching phone,moving orientation towards crosswalk,truck,hurry (commute or flight),100m,50km/h
9815,rainy,day,dry,children,watching phone,moving orientation towards crosswalk,normal car,none,50m,50km/h
9828,rainy,day,dry,children,watching phone,moving orientation towards crosswalk,truck,none,100m,50km/h
9855,rainy,day,dry,children,watching phone,moving orientation not towards crosswalk,emergency vehicle,hurry (commute or flight),100m,25km/h
9864,rainy,day,dry,children,watching phone,moving orientation not towards crosswalk,truck,hurry (commute or flight),100m,50km/h
9870,rainy,day,dry,children,watching phone,moving orientation not towards crosswalk,normal car,none,100m,50km/h
9884,rainy,day,dry,children,talking to someone,stop,normal car,urgent (to hospital),50m,25km/h
9890,rainy,day,dry,children,talking to someone,stop,emergency vehicle,urgent (to hospital),50m,25km/h
9903,rainy,day,dry,children,talking to someone,stop,normal car,hurry (commute or flight),100m,25km/h
9911,rainy,day,dry,children,talking to someone,stop,emergency vehicle,hurry (commute or flight),50m,50km/h
9923,rainy,day,dry,children,talking to someone,stop,normal car,none,50m,50km/h
9934,rainy,day,dry,children,talking to someone,stop,truck,none,10m,50km/h
9939,rainy,day,dry,children,talking to someone,moving orientation towards crosswalk,normal car,urgent (to hospital),100m,25km/h
9956,rainy,day,dry,children,talking to someone,moving orientation towards crosswalk,normal car,hurry (commute or flight),50m,25km/h
9959,rainy,day,dry,children,talking to someone,moving orientation towards crosswalk,normal car,hurry (commute or flight),50m,50km/h
9961,rainy,day,dry,children,talking to someone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),10m,25km/h
9971,rainy,day,dry,children,talking to someone,moving orientation towards crosswalk,truck,hurry (commute or flight),50m,50km/h
9977,rainy,day,dry,children,talking to someone,moving orientation towards crosswalk,normal car,none,50m,50km/h
9979,rainy,day,dry,children,talking to someone,moving orientation towards crosswalk,emergency vehicle,none,10m,25km/h
10011,rainy,day,dry,children,talking to someone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),100m,25km/h
10012,rainy,day,dry,children,talking to someone,moving orientation not towards crosswalk,normal car,hurry (commute or flight),10m,50km/h
10022,rainy,day,dry,children,talking to someone,moving orientation not towards crosswalk,truck,hurry (commute or flight),50m,25km/h
10045,rainy,day,dry,children,looking around,stop,normal car,urgent (to hospital),10m,25km/h
10057,rainy,day,dry,children,looking around,stop,truck,urgent (to hospital),10m,25km/h
10073,rainy,day,dry,children,looking around,stop,emergency vehicle,hurry (commute or flight),50m,50km/h
10102,rainy,day,dry,children,looking around,moving orientation towards crosswalk,normal car,urgent (to hospital),10m,50km/h
10116,rainy,day,dry,children,looking around,moving orientation towards crosswalk,truck,urgent (to hospital),100m,50km/h
10156,rainy,day,dry,children,looking around,moving orientation not towards crosswalk,normal car,urgent (to hospital),10m,50km/h
10157,rainy,day,dry,children,looking around,moving orientation not towards crosswalk,normal car,urgent (to hospital),50m,50km/h
10158,rainy,day,dry,children,looking around,moving orientation not towards crosswalk,normal car,urgent (to hospital),100m,50km/h
10164,rainy,day,dry,children,looking around,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),100m,50km/h
10171,rainy,day,dry,children,looking around,moving orientation not towards crosswalk,normal car,hurry (commute or flight),10m,25km/h
10205,rainy,day,dry,children,looking around,moving orientation not towards crosswalk,truck,none,50m,50km/h
10209,rainy,day,dry,elderly,watching phone,stop,normal car,urgent (to hospital),100m,25km/h
10229,rainy,day,dry,elderly,watching phone,stop,normal car,hurry (commute or flight),50m,50km/h
10255,rainy,day,dry,elderly,watching phone,stop,truck,none,10m,25km/h
10262,rainy,day,dry,elderly,watching phone,moving orientation towards crosswalk,normal car,urgent (to hospital),50m,25km/h
10263,rainy,day,dry,elderly,watching phone,moving orientation towards crosswalk,normal car,urgent (to hospital),100m,25km/h
10265,rainy,day,dry,elderly,watching phone,moving orientation towards crosswalk,normal car,urgent (to hospital),50m,50km/h
10283,rainy,day,dry,elderly,watching phone,moving orientation towards crosswalk,normal car,hurry (commute or flight),50m,50km/h
10324,rainy,day,dry,elderly,watching phone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),10m,50km/h
10326,rainy,day,dry,elderly,watching phone,moving orientation not towards crosswalk,emergency vehicle,urgent (to hospital),100m,50km/h
10347,rainy,day,dry,elderly,watching phone,moving orientation not towards crosswalk,truck,hurry (commute or flight),100m,25km/h
10371,rainy,day,dry,elderly,talking to someone,stop,normal car,urgent (to hospital),100m,25km/h
10407,rainy,day,dry,elderly,talking to someone,stop,normal car,none,100m,25km/h
10417,rainy,day,dry,elderly,talking to someone,stop,truck,none,10m,25km/h
10423,rainy,day,dry,elderly,talking to someone,moving orientation towards crosswalk,normal car,urgent (to hospital),10m,25km/h
10441,rainy,day,dry,elderly,talking to someone,moving orientation towards crosswalk,normal car,hurry (commute or flight),10m,25km/h
10447,rainy,day,dry,elderly,talking to someone,moving orientation towards crosswalk,emergency vehicle,hurry (commute or flight),10m,25km/h
10456,rainy,day,dry,elderly,talking to someone,moving orientation towards crosswalk,truck,hurry (commute or flight),10m,50km/h
10462,rainy,day,dry,elderly,talking to someone,moving orientation towards crosswalk,normal car,none,10m,50km/h
