id,weather,time,road_condition,bicycle_front_space,bicycle_rider,bicycle_position,dist_bicycle,ego_vehicle_speed,ego_role,occupant_requirement,following_vehicle
7900,sunny,night,wet,free,children,right of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),none
7914,sunny,night,wet,free,adult,right of the lane,50m,25km/h,truck,urgent (to hospital),normal car
7937,sunny,night,wet,free,adult,middle of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),normal car
7956,sunny,night,wet,free,children,right of the lane,50m,25km/h,truck,hurry (commute or flight),emergency vehicle
7959,sunny,night,wet,free,children,middle of the lane,50m,25km/h,normal car,none,none
7976,sunny,night,wet,free,children,right of the lane,50m,25km/h,emergency vehicle,none,normal car
8031,sunny,night,wet,free,children,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),none
8038,sunny,night,wet,free,adult,right of the lane,100m,25km/h,normal car,hurry (commute or flight),emergency vehicle
8046,sunny,night,wet,free,adult,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),normal car
8064,sunny,night,wet,free,children,right of the lane,100m,25km/h,truck,hurry (commute or flight),emergency vehicle
8110,sunny,night,wet,free,adult,right of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
8122,sunny,night,wet,free,adult,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
8138,sunny,night,wet,free,adult,right of the lane,10m,50km/h,normal car,hurry (commute or flight),none
8144,sunny,night,wet,free,children,right of the lane,10m,50km/h,normal car,hurry (commute or flight),normal car
8150,sunny,night,wet,free,adult,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),none
8159,sunny,night,wet,free,children,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
8162,sunny,night,wet,free,adult,right of the lane,10m,50km/h,truck,hurry (commute or flight),none
8165,sunny,night,wet,free,adult,middle of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
8166,sunny,night,wet,free,adult,right of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
8171,sunny,night,wet,free,children,middle of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
8172,sunny,night,wet,free,children,right of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
8192,sunny,night,wet,free,children,right of the lane,10m,50km/h,emergency vehicle,none,normal car
8215,sunny,night,wet,free,children,middle of the lane,50m,50km/h,normal car,urgent (to hospital),normal car
8226,sunny,night,wet,free,adult,right of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),normal car
8230,sunny,night,wet,free,adult,right of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
8249,sunny,night,wet,free,adult,middle of the lane,50m,50km/h,normal car,hurry (commute or flight),normal car
8256,sunny,night,wet,free,children,right of the lane,50m,50km/h,normal car,hurry (commute or flight),emergency vehicle
8289,sunny,night,wet,free,adult,middle of the lane,50m,50km/h,normal car,none,emergency vehicle
8310,sunny,night,wet,free,adult,right of the lane,50m,50km/h,truck,none,normal car
8342,sunny,night,wet,free,adult,right of the lane,100m,50km/h,truck,urgent (to hospital),none
8356,sunny,night,wet,free,children,right of the lane,100m,50km/h,normal car,hurry (commute or flight),none
8366,sunny,night,wet,free,adult,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),none
8374,sunny,night,wet,free,adult,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
8381,sunny,night,wet,free,adult,middle of the lane,100m,50km/h,truck,hurry (commute or flight),normal car
8391,sunny,night,wet,free,children,middle of the lane,100m,50km/h,normal car,none,none
8422,sunny,night,wet,free,adult,right of the lane,100m,50km/h,truck,none,emergency vehicle
8424,sunny,night,wet,free,children,right of the lane,100m,50km/h,truck,none,emergency vehicle
8454,sunny,night,wet,100m,adult,right of the lane,10m,25km/h,truck,urgent (to hospital),normal car
8471,sunny,night,wet,100m,children,middle of the lane,10m,25km/h,normal car,hurry (commute or flight),emergency vehicle
8488,sunny,night,wet,100m,children,right of the lane,10m,25km/h,truck,hurry (commute or flight),none
8493,sunny,night,wet,100m,adult,middle of the lane,10m,25km/h,truck,hurry (commute or flight),emergency vehicle
8538,sunny,night,wet,100m,adult,right of the lane,50m,25km/h,normal car,urgent (to hospital),normal car
8539,sunny,night,wet,100m,children,middle of the lane,50m,25km/h,normal car,urgent (to hospital),normal car
8569,sunny,night,wet,100m,adult,middle of the lane,50m,25km/h,normal car,hurry (commute or flight),none
8587,sunny,night,wet,100m,children,middle of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),normal car
8611,sunny,night,wet,100m,children,middle of the lane,50m,25km/h,normal car,none,normal car
8615,sunny,night,wet,100m,children,middle of the lane,50m,25km/h,normal car,none,emergency vehicle
8616,sunny,night,wet,100m,children,right of the lane,50m,25km/h,normal car,none,emergency vehicle
8640,sunny,night,wet,100m,children,right of the lane,50m,25km/h,truck,none,emergency vehicle
8655,sunny,night,wet,100m,children,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),none
8671,sunny,night,wet,100m,children,middle of the lane,100m,25km/h,truck,urgent (to hospital),normal car
8689,sunny,night,wet,100m,adult,middle of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),none
8699,sunny,night,wet,100m,children,middle of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
8726,sunny,night,wet,100m,adult,right of the lane,100m,25km/h,emergency vehicle,none,none
8740,sunny,night,wet,100m,children,right of the lane,100m,25km/h,truck,none,none
8764,sunny,night,wet,100m,children,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),none
8802,sunny,night,wet,100m,adult,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
8815,sunny,night,wet,100m,children,middle of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
8817,sunny,night,wet,100m,adult,middle of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
8820,sunny,night,wet,100m,children,right of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
8825,sunny,night,wet,100m,adult,middle of the lane,10m,50km/h,normal car,none,normal car
8830,sunny,night,wet,100m,adult,right of the lane,10m,50km/h,normal car,none,emergency vehicle
8879,sunny,night,wet,100m,children,middle of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
8883,sunny,night,wet,100m,children,middle of the lane,50m,50km/h,truck,urgent (to hospital),none
8884,sunny,night,wet,100m,children,right of the lane,50m,50km/h,truck,urgent (to hospital),none
8888,sunny,night,wet,100m,children,right of the lane,50m,50km/h,truck,urgent (to hospital),normal car
8915,sunny,night,wet,100m,children,middle of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
8938,sunny,night,wet,100m,adult,right of the lane,50m,50km/h,normal car,none,emergency vehicle
8942,sunny,night,wet,100m,adult,right of the lane,50m,50km/h,emergency vehicle,none,none
8958,sunny,night,wet,100m,adult,right of the lane,50m,50km/h,truck,none,normal car
8974,sunny,night,wet,100m,adult,right of the lane,100m,50km/h,normal car,urgent (to hospital),emergency vehicle
8982,sunny,night,wet,100m,adult,right of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),normal car
9015,sunny,night,wet,100m,children,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),none
9016,sunny,night,wet,100m,children,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),none
9021,sunny,night,wet,100m,adult,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9048,sunny,night,wet,100m,children,right of the lane,100m,50km/h,normal car,none,emergency vehicle
9051,sunny,night,wet,100m,children,middle of the lane,100m,50km/h,emergency vehicle,none,none
9093,sunny,night,wet,50m,adult,middle of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
9099,sunny,night,wet,50m,children,middle of the lane,10m,25km/h,truck,urgent (to hospital),none
9110,sunny,night,wet,50m,adult,right of the lane,10m,25km/h,normal car,hurry (commute or flight),none
9115,sunny,night,wet,50m,children,middle of the lane,10m,25km/h,normal car,hurry (commute or flight),normal car
9130,sunny,night,wet,50m,adult,right of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9144,sunny,night,wet,50m,children,right of the lane,10m,25km/h,truck,hurry (commute or flight),emergency vehicle
9151,sunny,night,wet,50m,children,middle of the lane,10m,25km/h,normal car,none,normal car
9162,sunny,night,wet,50m,adult,right of the lane,10m,25km/h,emergency vehicle,none,normal car
9164,sunny,night,wet,50m,children,right of the lane,10m,25km/h,emergency vehicle,none,normal car
9186,sunny,night,wet,50m,adult,right of the lane,50m,25km/h,normal car,urgent (to hospital),normal car
9195,sunny,night,wet,50m,children,middle of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),none
9199,sunny,night,wet,50m,children,middle of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),normal car
9238,sunny,night,wet,50m,adult,right of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9252,sunny,night,wet,50m,children,right of the lane,50m,25km/h,truck,hurry (commute or flight),emergency vehicle
9264,sunny,night,wet,50m,children,right of the lane,50m,25km/h,normal car,none,emergency vehicle
9274,sunny,night,wet,50m,adult,right of the lane,50m,25km/h,emergency vehicle,none,emergency vehicle
9279,sunny,night,wet,50m,children,middle of the lane,50m,25km/h,truck,none,none
9296,sunny,night,wet,50m,children,right of the lane,100m,25km/h,normal car,urgent (to hospital),normal car
9301,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),none
9316,sunny,night,wet,50m,children,right of the lane,100m,25km/h,truck,urgent (to hospital),none
9327,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),none
9332,sunny,night,wet,50m,children,right of the lane,100m,25km/h,normal car,hurry (commute or flight),normal car
9333,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),emergency vehicle
9368,sunny,night,wet,50m,children,right of the lane,100m,25km/h,normal car,none,normal car
9388,sunny,night,wet,50m,children,right of the lane,100m,25km/h,truck,none,none
9393,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,truck,none,emergency vehicle
9403,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,urgent (to hospital),normal car
9407,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
9420,sunny,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
9427,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,truck,urgent (to hospital),normal car
9441,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
9444,sunny,night,wet,50m,children,right of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
9452,sunny,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
9470,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,normal car,none,none
9499,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,truck,none,normal car
9503,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,truck,none,emergency vehicle
9543,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,normal car,hurry (commute or flight),none
9561,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9562,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9564,sunny,night,wet,50m,children,right of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9568,sunny,night,wet,50m,children,right of the lane,50m,50km/h,truck,hurry (commute or flight),none
9593,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,emergency vehicle,none,normal car
9611,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,truck,none,emergency vehicle
9631,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,emergency vehicle,urgent (to hospital),normal car
9647,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,truck,urgent (to hospital),emergency vehicle
9676,sunny,night,wet,50m,children,right of the lane,100m,50km/h,truck,hurry (commute or flight),none
9682,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,truck,hurry (commute or flight),emergency vehicle
9683,sunny,night,wet,50m,children,middle of the lane,100m,50km/h,truck,hurry (commute or flight),emergency vehicle
9686,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,normal car,none,none
9702,sunny,night,wet,50m,adult,right of the lane,100m,50km/h,emergency vehicle,none,normal car
9709,sunny,night,wet,50m,adult,middle of the lane,100m,50km/h,truck,none,none
9752,sunny,night,wet,20m,children,right of the lane,10m,25km/h,truck,urgent (to hospital),normal car
9761,sunny,night,wet,20m,adult,middle of the lane,10m,25km/h,normal car,hurry (commute or flight),normal car
9774,sunny,night,wet,20m,adult,right of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),normal car
9779,sunny,night,wet,20m,children,middle of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9786,sunny,night,wet,20m,adult,right of the lane,10m,25km/h,truck,hurry (commute or flight),normal car
9812,sunny,night,wet,20m,children,right of the lane,10m,25km/h,emergency vehicle,none,normal car
9846,sunny,night,wet,20m,adult,right of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),normal car
9865,sunny,night,wet,20m,adult,middle of the lane,50m,25km/h,normal car,hurry (commute or flight),none
9889,sunny,night,wet,20m,adult,middle of the lane,50m,25km/h,truck,hurry (commute or flight),none
9936,sunny,night,wet,20m,children,right of the lane,50m,25km/h,truck,none,emergency vehicle
9977,sunny,night,wet,20m,adult,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),normal car
9984,sunny,night,wet,20m,children,right of the lane,100m,25km/h,normal car,hurry (commute or flight),emergency vehicle
10008,sunny,night,wet,20m,children,right of the lane,100m,25km/h,truck,hurry (commute or flight),emergency vehicle
10014,sunny,night,wet,20m,adult,right of the lane,100m,25km/h,normal car,none,normal car
10034,sunny,night,wet,20m,adult,right of the lane,100m,25km/h,truck,none,none
10039,sunny,night,wet,20m,children,middle of the lane,100m,25km/h,truck,none,normal car
10040,sunny,night,wet,20m,children,right of the lane,100m,25km/h,truck,none,normal car
10050,sunny,night,wet,20m,adult,right of the lane,10m,50km/h,normal car,urgent (to hospital),normal car
10084,sunny,night,wet,20m,children,right of the lane,10m,50km/h,normal car,hurry (commute or flight),none
10090,sunny,night,wet,20m,adult,right of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
10105,sunny,night,wet,20m,adult,middle of the lane,10m,50km/h,truck,hurry (commute or flight),none
10106,sunny,night,wet,20m,adult,right of the lane,10m,50km/h,truck,hurry (commute or flight),none
10126,sunny,night,wet,20m,adult,right of the lane,10m,50km/h,normal car,none,emergency vehicle
10129,sunny,night,wet,20m,adult,middle of the lane,10m,50km/h,emergency vehicle,none,none
10150,sunny,night,wet,20m,adult,right of the lane,10m,50km/h,truck,none,emergency vehicle
10169,sunny,night,wet,20m,adult,middle of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),normal car
10176,sunny,night,wet,20m,children,right of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
10194,sunny,night,wet,20m,adult,right of the lane,50m,50km/h,normal car,hurry (commute or flight),normal car
10229,sunny,night,wet,20m,adult,middle of the lane,50m,50km/h,normal car,none,normal car
10257,sunny,night,wet,20m,adult,middle of the lane,50m,50km/h,truck,none,emergency vehicle
10269,sunny,night,wet,20m,adult,middle of the lane,100m,50km/h,normal car,urgent (to hospital),emergency vehicle
10295,sunny,night,wet,20m,children,middle of the lane,100m,50km/h,truck,urgent (to hospital),emergency vehicle
10300,sunny,night,wet,20m,children,right of the lane,100m,50km/h,normal car,hurry (commute or flight),none
10301,sunny,night,wet,20m,adult,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),normal car
10328,sunny,night,wet,20m,children,right of the lane,100m,50km/h,truck,hurry (commute or flight),normal car
10334,sunny,night,wet,20m,adult,right of the lane,100m,50km/h,normal car,none,none
10350,sunny,night,wet,20m,adult,right of the lane,100m,50km/h,emergency vehicle,none,normal car
10354,sunny,night,wet,20m,adult,right of the lane,100m,50km/h,emergency vehicle,none,emergency vehicle
10376,rainy,day,dry,free,children,right of the lane,10m,25km/h,normal car,urgent (to hospital),normal car
10382,rainy,day,dry,free,adult,right of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),none
10390,rainy,day,dry,free,adult,right of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
10394,rainy,day,dry,free,adult,right of the lane,10m,25km/h,truck,urgent (to hospital),none
10420,rainy,day,dry,free,children,right of the lane,10m,25km/h,emergency vehicle,hurry (commute or flight),none
10490,rainy,day,dry,free,adult,right of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),none
10496,rainy,day,dry,free,children,right of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),normal car
10498,rainy,day,dry,free,adult,right of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
10499,rainy,day,dry,free,children,middle of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
10501,rainy,day,dry,free,adult,middle of the lane,50m,25km/h,truck,urgent (to hospital),none
10508,rainy,day,dry,free,children,right of the lane,50m,25km/h,truck,urgent (to hospital),normal car
10509,rainy,day,dry,free,adult,middle of the lane,50m,25km/h,truck,urgent (to hospital),emergency vehicle
10511,rainy,day,dry,free,children,middle of the lane,50m,25km/h,truck,urgent (to hospital),emergency vehicle
10514,rainy,day,dry,free,adult,right of the lane,50m,25km/h,normal car,hurry (commute or flight),none
10526,rainy,day,dry,free,adult,right of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),none
10530,rainy,day,dry,free,adult,right of the lane,50m,25km/h,emergency vehicle,hurry (commute or flight),normal car
10575,rainy,day,dry,free,children,middle of the lane,50m,25km/h,truck,none,none
10605,rainy,day,dry,free,adult,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
10612,rainy,day,dry,free,children,right of the lane,100m,25km/h,truck,urgent (to hospital),none
10632,rainy,day,dry,free,children,right of the lane,100m,25km/h,normal car,hurry (commute or flight),emergency vehicle
10645,rainy,day,dry,free,adult,middle of the lane,100m,25km/h,truck,hurry (commute or flight),none
10654,rainy,day,dry,free,adult,right of the lane,100m,25km/h,truck,hurry (commute or flight),emergency vehicle
10657,rainy,day,dry,free,adult,middle of the lane,100m,25km/h,normal car,none,none
10677,rainy,day,dry,free,adult,middle of the lane,100m,25km/h,emergency vehicle,none,emergency vehicle
10690,rainy,day,dry,free,adult,right of the lane,100m,25km/h,truck,none,emergency vehicle
10691,rainy,day,dry,free,children,middle of the lane,100m,25km/h,truck,none,emergency vehicle
10698,rainy,day,dry,free,adult,right of the lane,10m,50km/h,normal car,urgent (to hospital),normal car
10710,rainy,day,dry,free,adult,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),normal car
10715,rainy,day,dry,free,children,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
10731,rainy,day,dry,free,children,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),none
10734,rainy,day,dry,free,adult,right of the lane,10m,50km/h,normal car,hurry (commute or flight),normal car
10748,rainy,day,dry,free,children,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
10761,rainy,day,dry,free,adult,middle of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
10782,rainy,day,dry,free,adult,right of the lane,10m,50km/h,emergency vehicle,none,normal car
10783,rainy,day,dry,free,children,middle of the lane,10m,50km/h,emergency vehicle,none,normal car
10812,rainy,day,dry,free,children,right of the lane,50m,50km/h,normal car,urgent (to hospital),emergency vehicle
10841,rainy,day,dry,free,adult,middle of the lane,50m,50km/h,normal car,hurry (commute or flight),normal car
10857,rainy,day,dry,free,adult,middle of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
10902,rainy,day,dry,free,adult,right of the lane,50m,50km/h,truck,none,normal car
10904,rainy,day,dry,free,children,right of the lane,50m,50km/h,truck,none,normal car
10905,rainy,day,dry,free,adult,middle of the lane,50m,50km/h,truck,none,emergency vehicle
10953,rainy,day,dry,free,adult,middle of the lane,100m,50km/h,normal car,hurry (commute or flight),emergency vehicle
10954,rainy,day,dry,free,adult,right of the lane,100m,50km/h,normal car,hurry (commute or flight),emergency vehicle
10958,rainy,day,dry,free,adult,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),none
10991,rainy,day,dry,free,children,middle of the lane,100m,50km/h,normal car,none,emergency vehicle
11007,rainy,day,dry,free,children,middle of the lane,100m,50km/h,truck,none,none
11010,rainy,day,dry,free,adult,right of the lane,100m,50km/h,truck,none,normal car
11011,rainy,day,dry,free,children,middle of the lane,100m,50km/h,truck,none,normal car
11033,rainy,day,dry,100m,adult,middle of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),normal car
11039,rainy,day,dry,100m,children,middle of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
11042,rainy,day,dry,100m,adult,right of the lane,10m,25km/h,truck,urgent (to hospital),none
11049,rainy,day,dry,100m,adult,middle of the lane,10m,25km/h,truck,urgent (to hospital),emergency vehicle
11061,rainy,day,dry,100m,adult,middle of the lane,10m,25km/h,normal car,hurry (commute or flight),emergency vehicle
11082,rainy,day,dry,100m,adult,right of the lane,10m,25km/h,truck,hurry (commute or flight),normal car
11097,rainy,day,dry,100m,adult,middle of the lane,10m,25km/h,normal car,none,emergency vehicle
11099,rainy,day,dry,100m,children,middle of the lane,10m,25km/h,normal car,none,emergency vehicle
11115,rainy,day,dry,100m,children,middle of the lane,10m,25km/h,truck,none,none
11136,rainy,day,dry,100m,children,right of the lane,50m,25km/h,normal car,urgent (to hospital),emergency vehicle
11147,rainy,day,dry,100m,children,middle of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
11159,rainy,day,dry,100m,children,middle of the lane,50m,25km/h,truck,urgent (to hospital),emergency vehicle
11160,rainy,day,dry,100m,children,right of the lane,50m,25km/h,truck,urgent (to hospital),emergency vehicle
11168,rainy,day,dry,100m,children,right of the lane,50m,25km/h,normal car,hurry (commute or flight),normal car
11207,rainy,day,dry,100m,children,middle of the lane,50m,25km/h,normal car,none,emergency vehicle
11236,rainy,day,dry,100m,children,right of the lane,100m,25km/h,normal car,urgent (to hospital),none
11244,rainy,day,dry,100m,children,right of the lane,100m,25km/h,normal car,urgent (to hospital),emergency vehicle
11245,rainy,day,dry,100m,adult,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),none
11254,rainy,day,dry,100m,adult,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
11265,rainy,day,dry,100m,adult,middle of the lane,100m,25km/h,truck,urgent (to hospital),emergency vehicle
11290,rainy,day,dry,100m,adult,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
11293,rainy,day,dry,100m,adult,middle of the lane,100m,25km/h,truck,hurry (commute or flight),none
11341,rainy,day,dry,100m,adult,middle of the lane,10m,50km/h,normal car,urgent (to hospital),none
11366,rainy,day,dry,100m,adult,right of the lane,10m,50km/h,truck,urgent (to hospital),none
11377,rainy,day,dry,100m,adult,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),none
11387,rainy,day,dry,100m,children,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
11389,rainy,day,dry,100m,adult,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),none
11397,rainy,day,dry,100m,adult,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
11400,rainy,day,dry,100m,children,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
11401,rainy,day,dry,100m,adult,middle of the lane,10m,50km/h,truck,hurry (commute or flight),none
11409,rainy,day,dry,100m,adult,middle of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
11413,rainy,day,dry,100m,adult,middle of the lane,10m,50km/h,normal car,none,none
11496,rainy,day,dry,100m,children,right of the lane,50m,50km/h,normal car,hurry (commute or flight),emergency vehicle
11500,rainy,day,dry,100m,children,right of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),none
11501,rainy,day,dry,100m,adult,middle of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),normal car
11505,rainy,day,dry,100m,adult,middle of the lane,50m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
11510,rainy,day,dry,100m,adult,right of the lane,50m,50km/h,truck,hurry (commute or flight),none
11522,rainy,day,dry,100m,adult,right of the lane,50m,50km/h,normal car,none,none
11541,rainy,day,dry,100m,adult,middle of the lane,50m,50km/h,emergency vehicle,none,emergency vehicle
11563,rainy,day,dry,100m,children,middle of the lane,100m,50km/h,normal car,urgent (to hospital),normal car
11606,rainy,day,dry,100m,adult,right of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),none
11611,rainy,day,dry,100m,children,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),normal car
11615,rainy,day,dry,100m,children,middle of the lane,100m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
11630,rainy,day,dry,100m,adult,right of the lane,100m,50km/h,normal car,none,none
11637,rainy,day,dry,100m,adult,middle of the lane,100m,50km/h,normal car,none,emergency vehicle
11657,rainy,day,dry,100m,adult,middle of the lane,100m,50km/h,truck,none,normal car
11660,rainy,day,dry,100m,children,right of the lane,100m,50km/h,truck,none,normal car
11664,rainy,day,dry,100m,children,right of the lane,100m,50km/h,truck,none,emergency vehicle
11667,rainy,day,dry,50m,children,middle of the lane,10m,25km/h,normal car,urgent (to hospital),none
11675,rainy,day,dry,50m,children,middle of the lane,10m,25km/h,normal car,urgent (to hospital),emergency vehicle
11680,rainy,day,dry,50m,children,right of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),none
11682,rainy,day,dry,50m,adult,right of the lane,10m,25km/h,emergency vehicle,urgent (to hospital),normal car
11698,rainy,day,dry,50m,adult,right of the lane,10m,25km/h,truck,urgent (to hospital),emergency vehicle
11702,rainy,day,dry,50m,adult,right of the lane,10m,25km/h,normal car,hurry (commute or flight),none
11711,rainy,day,dry,50m,children,middle of the lane,10m,25km/h,normal car,hurry (commute or flight),emergency vehicle
11728,rainy,day,dry,50m,children,right of the lane,10m,25km/h,truck,hurry (commute or flight),none
11733,rainy,day,dry,50m,adult,middle of the lane,10m,25km/h,truck,hurry (commute or flight),emergency vehicle
11759,rainy,day,dry,50m,children,middle of the lane,10m,25km/h,emergency vehicle,none,emergency vehicle
11767,rainy,day,dry,50m,children,middle of the lane,10m,25km/h,truck,none,normal car
11787,rainy,day,dry,50m,children,middle of the lane,50m,25km/h,emergency vehicle,urgent (to hospital),none
11803,rainy,day,dry,50m,children,middle of the lane,50m,25km/h,truck,urgent (to hospital),normal car
11805,rainy,day,dry,50m,adult,middle of the lane,50m,25km/h,truck,urgent (to hospital),emergency vehicle
11833,rainy,day,dry,50m,adult,middle of the lane,50m,25km/h,truck,hurry (commute or flight),none
11847,rainy,day,dry,50m,children,middle of the lane,50m,25km/h,normal car,none,none
11851,rainy,day,dry,50m,children,middle of the lane,50m,25km/h,normal car,none,normal car
11853,rainy,day,dry,50m,adult,middle of the lane,50m,25km/h,normal car,none,emergency vehicle
11878,rainy,day,dry,50m,adult,right of the lane,50m,25km/h,truck,none,emergency vehicle
11922,rainy,day,dry,50m,adult,right of the lane,100m,25km/h,normal car,hurry (commute or flight),normal car
11936,rainy,day,dry,50m,children,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),normal car
11968,rainy,day,dry,50m,children,right of the lane,100m,25km/h,emergency vehicle,none,none
