id,weather,time,road_condition,bicycle_front_space,bicycle_rider,bicycle_position,dist_bicycle,ego_vehicle_speed,ego_role,occupant_requirement,following_vehicle
9252,sunny,night,wet,50m,children,right of the lane,50m,25km/h,truck,hurry (commute or flight),emergency vehicle
9253,sunny,night,wet,50m,adult,middle of the lane,50m,25km/h,normal car,none,none
9254,sunny,night,wet,50m,adult,right of the lane,50m,25km/h,normal car,none,none
9255,sunny,night,wet,50m,children,middle of the lane,50m,25km/h,normal car,none,none
9256,sunny,night,wet,50m,children,right of the lane,50m,25km/h,normal car,none,none
9257,sunny,night,wet,50m,adult,middle of the lane,50m,25km/h,normal car,none,normal car
9258,sunny,night,wet,50m,adult,right of the lane,50m,25km/h,normal car,none,normal car
9259,sunny,night,wet,50m,children,middle of the lane,50m,25km/h,normal car,none,normal car
9260,sunny,night,wet,50m,children,right of the lane,50m,25km/h,normal car,none,normal car
9261,sunny,night,wet,50m,adult,middle of the lane,50m,25km/h,normal car,none,emergency vehicle
9262,sunny,night,wet,50m,adult,right of the lane,50m,25km/h,normal car,none,emergency vehicle
9263,sunny,night,wet,50m,children,middle of the lane,50m,25km/h,normal car,none,emergency vehicle
9264,sunny,night,wet,50m,children,right of the lane,50m,25km/h,normal car,none,emergency vehicle
9265,sunny,night,wet,50m,adult,middle of the lane,50m,25km/h,emergency vehicle,none,none
9266,sunny,night,wet,50m,adult,right of the lane,50m,25km/h,emergency vehicle,none,none
9267,sunny,night,wet,50m,children,middle of the lane,50m,25km/h,emergency vehicle,none,none
9268,sunny,night,wet,50m,children,right of the lane,50m,25km/h,emergency vehicle,none,none
9269,sunny,night,wet,50m,adult,middle of the lane,50m,25km/h,emergency vehicle,none,normal car
9270,sunny,night,wet,50m,adult,right of the lane,50m,25km/h,emergency vehicle,none,normal car
9271,sunny,night,wet,50m,children,middle of the lane,50m,25km/h,emergency vehicle,none,normal car
9272,sunny,night,wet,50m,children,right of the lane,50m,25km/h,emergency vehicle,none,normal car
9273,sunny,night,wet,50m,adult,middle of the lane,50m,25km/h,emergency vehicle,none,emergency vehicle
9274,sunny,night,wet,50m,adult,right of the lane,50m,25km/h,emergency vehicle,none,emergency vehicle
9275,sunny,night,wet,50m,children,middle of the lane,50m,25km/h,emergency vehicle,none,emergency vehicle
9276,sunny,night,wet,50m,children,right of the lane,50m,25km/h,emergency vehicle,none,emergency vehicle
9277,sunny,night,wet,50m,adult,middle of the lane,50m,25km/h,truck,none,none
9278,sunny,night,wet,50m,adult,right of the lane,50m,25km/h,truck,none,none
9279,sunny,night,wet,50m,children,middle of the lane,50m,25km/h,truck,none,none
9280,sunny,night,wet,50m,children,right of the lane,50m,25km/h,truck,none,none
9281,sunny,night,wet,50m,adult,middle of the lane,50m,25km/h,truck,none,normal car
9282,sunny,night,wet,50m,adult,right of the lane,50m,25km/h,truck,none,normal car
9283,sunny,night,wet,50m,children,middle of the lane,50m,25km/h,truck,none,normal car
9284,sunny,night,wet,50m,children,right of the lane,50m,25km/h,truck,none,normal car
9285,sunny,night,wet,50m,adult,middle of the lane,50m,25km/h,truck,none,emergency vehicle
9286,sunny,night,wet,50m,adult,right of the lane,50m,25km/h,truck,none,emergency vehicle
9287,sunny,night,wet,50m,children,middle of the lane,50m,25km/h,truck,none,emergency vehicle
9288,sunny,night,wet,50m,children,right of the lane,50m,25km/h,truck,none,emergency vehicle
9289,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,normal car,urgent (to hospital),none
9290,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,normal car,urgent (to hospital),none
9291,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,normal car,urgent (to hospital),none
9292,sunny,night,wet,50m,children,right of the lane,100m,25km/h,normal car,urgent (to hospital),none
9293,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,normal car,urgent (to hospital),normal car
9294,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,normal car,urgent (to hospital),normal car
9295,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,normal car,urgent (to hospital),normal car
9296,sunny,night,wet,50m,children,right of the lane,100m,25km/h,normal car,urgent (to hospital),normal car
9297,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,normal car,urgent (to hospital),emergency vehicle
9298,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,normal car,urgent (to hospital),emergency vehicle
9299,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,normal car,urgent (to hospital),emergency vehicle
9300,sunny,night,wet,50m,children,right of the lane,100m,25km/h,normal car,urgent (to hospital),emergency vehicle
9301,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),none
9302,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),none
9303,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),none
9304,sunny,night,wet,50m,children,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),none
9305,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),normal car
9306,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),normal car
9307,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),normal car
9308,sunny,night,wet,50m,children,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),normal car
9309,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
9310,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
9311,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
9312,sunny,night,wet,50m,children,right of the lane,100m,25km/h,emergency vehicle,urgent (to hospital),emergency vehicle
9313,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,truck,urgent (to hospital),none
9314,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,truck,urgent (to hospital),none
9315,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,truck,urgent (to hospital),none
9316,sunny,night,wet,50m,children,right of the lane,100m,25km/h,truck,urgent (to hospital),none
9317,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,truck,urgent (to hospital),normal car
9318,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,truck,urgent (to hospital),normal car
9319,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,truck,urgent (to hospital),normal car
9320,sunny,night,wet,50m,children,right of the lane,100m,25km/h,truck,urgent (to hospital),normal car
9321,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,truck,urgent (to hospital),emergency vehicle
9322,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,truck,urgent (to hospital),emergency vehicle
9323,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,truck,urgent (to hospital),emergency vehicle
9324,sunny,night,wet,50m,children,right of the lane,100m,25km/h,truck,urgent (to hospital),emergency vehicle
9325,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),none
9326,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,normal car,hurry (commute or flight),none
9327,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),none
9328,sunny,night,wet,50m,children,right of the lane,100m,25km/h,normal car,hurry (commute or flight),none
9329,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),normal car
9330,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,normal car,hurry (commute or flight),normal car
9331,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),normal car
9332,sunny,night,wet,50m,children,right of the lane,100m,25km/h,normal car,hurry (commute or flight),normal car
9333,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),emergency vehicle
9334,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,normal car,hurry (commute or flight),emergency vehicle
9335,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,normal car,hurry (commute or flight),emergency vehicle
9336,sunny,night,wet,50m,children,right of the lane,100m,25km/h,normal car,hurry (commute or flight),emergency vehicle
9337,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),none
9338,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),none
9339,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),none
9340,sunny,night,wet,50m,children,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),none
9341,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),normal car
9342,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),normal car
9343,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),normal car
9344,sunny,night,wet,50m,children,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),normal car
9345,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9346,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9347,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9348,sunny,night,wet,50m,children,right of the lane,100m,25km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9349,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,truck,hurry (commute or flight),none
9350,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,truck,hurry (commute or flight),none
9351,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,truck,hurry (commute or flight),none
9352,sunny,night,wet,50m,children,right of the lane,100m,25km/h,truck,hurry (commute or flight),none
9353,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,truck,hurry (commute or flight),normal car
9354,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,truck,hurry (commute or flight),normal car
9355,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,truck,hurry (commute or flight),normal car
9356,sunny,night,wet,50m,children,right of the lane,100m,25km/h,truck,hurry (commute or flight),normal car
9357,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,truck,hurry (commute or flight),emergency vehicle
9358,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,truck,hurry (commute or flight),emergency vehicle
9359,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,truck,hurry (commute or flight),emergency vehicle
9360,sunny,night,wet,50m,children,right of the lane,100m,25km/h,truck,hurry (commute or flight),emergency vehicle
9361,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,normal car,none,none
9362,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,normal car,none,none
9363,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,normal car,none,none
9364,sunny,night,wet,50m,children,right of the lane,100m,25km/h,normal car,none,none
9365,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,normal car,none,normal car
9366,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,normal car,none,normal car
9367,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,normal car,none,normal car
9368,sunny,night,wet,50m,children,right of the lane,100m,25km/h,normal car,none,normal car
9369,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,normal car,none,emergency vehicle
9370,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,normal car,none,emergency vehicle
9371,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,normal car,none,emergency vehicle
9372,sunny,night,wet,50m,children,right of the lane,100m,25km/h,normal car,none,emergency vehicle
9373,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,none,none
9374,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,emergency vehicle,none,none
9375,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,emergency vehicle,none,none
9376,sunny,night,wet,50m,children,right of the lane,100m,25km/h,emergency vehicle,none,none
9377,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,none,normal car
9378,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,emergency vehicle,none,normal car
9379,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,emergency vehicle,none,normal car
9380,sunny,night,wet,50m,children,right of the lane,100m,25km/h,emergency vehicle,none,normal car
9381,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,emergency vehicle,none,emergency vehicle
9382,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,emergency vehicle,none,emergency vehicle
9383,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,emergency vehicle,none,emergency vehicle
9384,sunny,night,wet,50m,children,right of the lane,100m,25km/h,emergency vehicle,none,emergency vehicle
9385,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,truck,none,none
9386,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,truck,none,none
9387,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,truck,none,none
9388,sunny,night,wet,50m,children,right of the lane,100m,25km/h,truck,none,none
9389,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,truck,none,normal car
9390,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,truck,none,normal car
9391,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,truck,none,normal car
9392,sunny,night,wet,50m,children,right of the lane,100m,25km/h,truck,none,normal car
9393,sunny,night,wet,50m,adult,middle of the lane,100m,25km/h,truck,none,emergency vehicle
9394,sunny,night,wet,50m,adult,right of the lane,100m,25km/h,truck,none,emergency vehicle
9395,sunny,night,wet,50m,children,middle of the lane,100m,25km/h,truck,none,emergency vehicle
9396,sunny,night,wet,50m,children,right of the lane,100m,25km/h,truck,none,emergency vehicle
9397,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,normal car,urgent (to hospital),none
9398,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,normal car,urgent (to hospital),none
9399,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,urgent (to hospital),none
9400,sunny,night,wet,50m,children,right of the lane,10m,50km/h,normal car,urgent (to hospital),none
9401,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,normal car,urgent (to hospital),normal car
9402,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,normal car,urgent (to hospital),normal car
9403,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,urgent (to hospital),normal car
9404,sunny,night,wet,50m,children,right of the lane,10m,50km/h,normal car,urgent (to hospital),normal car
9405,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
9406,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
9407,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
9408,sunny,night,wet,50m,children,right of the lane,10m,50km/h,normal car,urgent (to hospital),emergency vehicle
9409,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),none
9410,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),none
9411,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),none
9412,sunny,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),none
9413,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),normal car
9414,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),normal car
9415,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),normal car
9416,sunny,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),normal car
9417,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
9418,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
9419,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
9420,sunny,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
9421,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,truck,urgent (to hospital),none
9422,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,truck,urgent (to hospital),none
9423,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,truck,urgent (to hospital),none
9424,sunny,night,wet,50m,children,right of the lane,10m,50km/h,truck,urgent (to hospital),none
9425,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,truck,urgent (to hospital),normal car
9426,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,truck,urgent (to hospital),normal car
9427,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,truck,urgent (to hospital),normal car
9428,sunny,night,wet,50m,children,right of the lane,10m,50km/h,truck,urgent (to hospital),normal car
9429,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,truck,urgent (to hospital),emergency vehicle
9430,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,truck,urgent (to hospital),emergency vehicle
9431,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,truck,urgent (to hospital),emergency vehicle
9432,sunny,night,wet,50m,children,right of the lane,10m,50km/h,truck,urgent (to hospital),emergency vehicle
9433,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),none
9434,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,normal car,hurry (commute or flight),none
9435,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),none
9436,sunny,night,wet,50m,children,right of the lane,10m,50km/h,normal car,hurry (commute or flight),none
9437,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),normal car
9438,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,normal car,hurry (commute or flight),normal car
9439,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),normal car
9440,sunny,night,wet,50m,children,right of the lane,10m,50km/h,normal car,hurry (commute or flight),normal car
9441,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
9442,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
9443,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
9444,sunny,night,wet,50m,children,right of the lane,10m,50km/h,normal car,hurry (commute or flight),emergency vehicle
9445,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),none
9446,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),none
9447,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),none
9448,sunny,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),none
9449,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
9450,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
9451,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
9452,sunny,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),normal car
9453,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9454,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9455,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9456,sunny,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,hurry (commute or flight),emergency vehicle
9457,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,truck,hurry (commute or flight),none
9458,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,truck,hurry (commute or flight),none
9459,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,truck,hurry (commute or flight),none
9460,sunny,night,wet,50m,children,right of the lane,10m,50km/h,truck,hurry (commute or flight),none
9461,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
9462,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
9463,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
9464,sunny,night,wet,50m,children,right of the lane,10m,50km/h,truck,hurry (commute or flight),normal car
9465,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
9466,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
9467,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
9468,sunny,night,wet,50m,children,right of the lane,10m,50km/h,truck,hurry (commute or flight),emergency vehicle
9469,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,normal car,none,none
9470,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,normal car,none,none
9471,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,none,none
9472,sunny,night,wet,50m,children,right of the lane,10m,50km/h,normal car,none,none
9473,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,normal car,none,normal car
9474,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,normal car,none,normal car
9475,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,none,normal car
9476,sunny,night,wet,50m,children,right of the lane,10m,50km/h,normal car,none,normal car
9477,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,normal car,none,emergency vehicle
9478,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,normal car,none,emergency vehicle
9479,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,normal car,none,emergency vehicle
9480,sunny,night,wet,50m,children,right of the lane,10m,50km/h,normal car,none,emergency vehicle
9481,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,none,none
9482,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,none,none
9483,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,emergency vehicle,none,none
9484,sunny,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,none,none
9485,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,none,normal car
9486,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,none,normal car
9487,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,emergency vehicle,none,normal car
9488,sunny,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,none,normal car
9489,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,emergency vehicle,none,emergency vehicle
9490,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,emergency vehicle,none,emergency vehicle
9491,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,emergency vehicle,none,emergency vehicle
9492,sunny,night,wet,50m,children,right of the lane,10m,50km/h,emergency vehicle,none,emergency vehicle
9493,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,truck,none,none
9494,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,truck,none,none
9495,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,truck,none,none
9496,sunny,night,wet,50m,children,right of the lane,10m,50km/h,truck,none,none
9497,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,truck,none,normal car
9498,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,truck,none,normal car
9499,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,truck,none,normal car
9500,sunny,night,wet,50m,children,right of the lane,10m,50km/h,truck,none,normal car
9501,sunny,night,wet,50m,adult,middle of the lane,10m,50km/h,truck,none,emergency vehicle
9502,sunny,night,wet,50m,adult,right of the lane,10m,50km/h,truck,none,emergency vehicle
9503,sunny,night,wet,50m,children,middle of the lane,10m,50km/h,truck,none,emergency vehicle
9504,sunny,night,wet,50m,children,right of the lane,10m,50km/h,truck,none,emergency vehicle
9505,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,normal car,urgent (to hospital),none
9506,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,normal car,urgent (to hospital),none
9507,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,normal car,urgent (to hospital),none
9508,sunny,night,wet,50m,children,right of the lane,50m,50km/h,normal car,urgent (to hospital),none
9509,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,normal car,urgent (to hospital),normal car
9510,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,normal car,urgent (to hospital),normal car
9511,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,normal car,urgent (to hospital),normal car
9512,sunny,night,wet,50m,children,right of the lane,50m,50km/h,normal car,urgent (to hospital),normal car
9513,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,normal car,urgent (to hospital),emergency vehicle
9514,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,normal car,urgent (to hospital),emergency vehicle
9515,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,normal car,urgent (to hospital),emergency vehicle
9516,sunny,night,wet,50m,children,right of the lane,50m,50km/h,normal car,urgent (to hospital),emergency vehicle
9517,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),none
9518,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),none
9519,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),none
9520,sunny,night,wet,50m,children,right of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),none
9521,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),normal car
9522,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),normal car
9523,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),normal car
9524,sunny,night,wet,50m,children,right of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),normal car
9525,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
9526,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
9527,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
9528,sunny,night,wet,50m,children,right of the lane,50m,50km/h,emergency vehicle,urgent (to hospital),emergency vehicle
9529,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,truck,urgent (to hospital),none
9530,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,truck,urgent (to hospital),none
9531,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,truck,urgent (to hospital),none
9532,sunny,night,wet,50m,children,right of the lane,50m,50km/h,truck,urgent (to hospital),none
9533,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,truck,urgent (to hospital),normal car
9534,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,truck,urgent (to hospital),normal car
9535,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,truck,urgent (to hospital),normal car
9536,sunny,night,wet,50m,children,right of the lane,50m,50km/h,truck,urgent (to hospital),normal car
9537,sunny,night,wet,50m,adult,middle of the lane,50m,50km/h,truck,urgent (to hospital),emergency vehicle
9538,sunny,night,wet,50m,adult,right of the lane,50m,50km/h,truck,urgent (to hospital),emergency vehicle
9539,sunny,night,wet,50m,children,middle of the lane,50m,50km/h,truck,urgent (to hospital),emergency vehicle
