id,Météo,Moment de la journée,État de la route,Espace devant le cycliste,Type de cycliste,Position du cycliste,Distance au cycliste,Vitesse du véhicule ego,Rôle du véhicule ego,Besoin du passager,Véhicule suiveur
7924,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),aucun
7925,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
7926,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
7927,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
7928,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
7929,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
7930,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
7931,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
7932,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
7933,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
7934,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
7935,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
7936,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
7937,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
7938,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
7939,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
7940,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
7941,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
7942,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
7943,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
7944,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
7945,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,25km/h,camion,pressé (trajet ou vol),aucun
7946,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,camion,pressé (trajet ou vol),aucun
7947,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,50m,25km/h,camion,pressé (trajet ou vol),aucun
7948,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,camion,pressé (trajet ou vol),aucun
7949,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,25km/h,camion,pressé (trajet ou vol),voiture normale
7950,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,camion,pressé (trajet ou vol),voiture normale
7951,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,50m,25km/h,camion,pressé (trajet ou vol),voiture normale
7952,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,camion,pressé (trajet ou vol),voiture normale
7953,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
7954,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
7955,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,50m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
7956,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
7957,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,25km/h,voiture normale,aucune,aucun
7958,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,voiture normale,aucune,aucun
7959,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,50m,25km/h,voiture normale,aucune,aucun
7960,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,voiture normale,aucune,aucun
7961,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,25km/h,voiture normale,aucune,voiture normale
7962,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,voiture normale,aucune,voiture normale
7963,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,50m,25km/h,voiture normale,aucune,voiture normale
7964,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,voiture normale,aucune,voiture normale
7965,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,25km/h,voiture normale,aucune,véhicule d'urgence
7966,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,voiture normale,aucune,véhicule d'urgence
7967,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,50m,25km/h,voiture normale,aucune,véhicule d'urgence
7968,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,voiture normale,aucune,véhicule d'urgence
7969,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,25km/h,véhicule d'urgence,aucune,aucun
7970,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,véhicule d'urgence,aucune,aucun
7971,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,50m,25km/h,véhicule d'urgence,aucune,aucun
7972,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,véhicule d'urgence,aucune,aucun
7973,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,25km/h,véhicule d'urgence,aucune,voiture normale
7974,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,véhicule d'urgence,aucune,voiture normale
7975,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,50m,25km/h,véhicule d'urgence,aucune,voiture normale
7976,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,véhicule d'urgence,aucune,voiture normale
7977,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
7978,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
7979,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,50m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
7980,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
7981,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,25km/h,camion,aucune,aucun
7982,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,camion,aucune,aucun
7983,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,50m,25km/h,camion,aucune,aucun
7984,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,camion,aucune,aucun
7985,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,25km/h,camion,aucune,voiture normale
7986,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,camion,aucune,voiture normale
7987,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,50m,25km/h,camion,aucune,voiture normale
7988,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,camion,aucune,voiture normale
7989,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,25km/h,camion,aucune,véhicule d'urgence
7990,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,camion,aucune,véhicule d'urgence
7991,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,50m,25km/h,camion,aucune,véhicule d'urgence
7992,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,camion,aucune,véhicule d'urgence
7993,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
7994,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
7995,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
7996,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
7997,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
7998,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
7999,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
8000,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
8001,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
8002,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
8003,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
8004,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
8005,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
8006,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
8007,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
8008,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
8009,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
8010,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
8011,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
8012,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
8013,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
8014,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
8015,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
8016,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
8017,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),aucun
8018,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),aucun
8019,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),aucun
8020,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),aucun
8021,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),voiture normale
8022,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),voiture normale
8023,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),voiture normale
8024,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),voiture normale
8025,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
8026,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
8027,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
8028,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
8029,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),aucun
8030,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),aucun
8031,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),aucun
8032,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),aucun
8033,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
8034,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
8035,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
8036,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
8037,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
8038,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
8039,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
8040,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
8041,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
8042,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
8043,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
8044,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
8045,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
8046,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
8047,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
8048,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
8049,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
8050,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
8051,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
8052,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
8053,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),aucun
8054,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),aucun
8055,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),aucun
8056,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),aucun
8057,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),voiture normale
8058,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),voiture normale
8059,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),voiture normale
8060,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),voiture normale
8061,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
8062,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
8063,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
8064,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
8065,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,voiture normale,aucune,aucun
8066,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,voiture normale,aucune,aucun
8067,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,voiture normale,aucune,aucun
8068,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,voiture normale,aucune,aucun
8069,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,voiture normale,aucune,voiture normale
8070,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,voiture normale,aucune,voiture normale
8071,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,voiture normale,aucune,voiture normale
8072,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,voiture normale,aucune,voiture normale
8073,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,voiture normale,aucune,véhicule d'urgence
8074,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,voiture normale,aucune,véhicule d'urgence
8075,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,voiture normale,aucune,véhicule d'urgence
8076,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,voiture normale,aucune,véhicule d'urgence
8077,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,aucun
8078,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,aucun
8079,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,aucun
8080,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,aucun
8081,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,voiture normale
8082,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,voiture normale
8083,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,voiture normale
8084,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,voiture normale
8085,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
8086,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
8087,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
8088,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
8089,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,camion,aucune,aucun
8090,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,camion,aucune,aucun
8091,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,camion,aucune,aucun
8092,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,camion,aucune,aucun
8093,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,camion,aucune,voiture normale
8094,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,camion,aucune,voiture normale
8095,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,camion,aucune,voiture normale
8096,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,camion,aucune,voiture normale
8097,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,25km/h,camion,aucune,véhicule d'urgence
8098,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,camion,aucune,véhicule d'urgence
8099,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,camion,aucune,véhicule d'urgence
8100,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,camion,aucune,véhicule d'urgence
8101,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
8102,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
8103,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
8104,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
8105,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
8106,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
8107,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
8108,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
8109,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
8110,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
8111,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
8112,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
8113,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
8114,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
8115,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
8116,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
8117,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
8118,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
8119,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
8120,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
8121,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
8122,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
8123,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
8124,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
8125,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),aucun
8126,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),aucun
8127,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),aucun
8128,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),aucun
8129,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),voiture normale
8130,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),voiture normale
8131,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),voiture normale
8132,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),voiture normale
8133,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
8134,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
8135,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
8136,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,10m,50km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
8137,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),aucun
8138,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),aucun
8139,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),aucun
