id,Météo,Moment de la journée,État de la route,Espace devant le cycliste,Type de cycliste,Position du cycliste,Distance au cycliste,Vitesse du véhicule ego,Rôle du véhicule ego,Besoin du passager,Véhicule suiveur
6254,ensoleillé,nuit,sec,100m,adulte,droite de la voie,10m,50km/h,camion,aucune,aucun
6260,ensoleillé,nuit,sec,100m,enfant,droite de la voie,10m,50km/h,camion,aucune,voiture normale
6271,ensoleillé,nuit,sec,100m,enfant,milieu de la voie,50m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
6286,ensoleillé,nuit,sec,100m,adulte,droite de la voie,50m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
6290,ensoleillé,nuit,sec,100m,adulte,droite de la voie,50m,50km/h,camion,urgence (vers l'hôpital),aucun
6293,ensoleillé,nuit,sec,100m,adulte,milieu de la voie,50m,50km/h,camion,urgence (vers l'hôpital),voiture normale
6321,ensoleillé,nuit,sec,100m,adulte,milieu de la voie,50m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
6326,ensoleillé,nuit,sec,100m,adulte,droite de la voie,50m,50km/h,camion,pressé (trajet ou vol),aucun
6333,ensoleillé,nuit,sec,100m,adulte,milieu de la voie,50m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
6347,ensoleillé,nuit,sec,100m,enfant,milieu de la voie,50m,50km/h,voiture normale,aucune,véhicule d'urgence
6353,ensoleillé,nuit,sec,100m,adulte,milieu de la voie,50m,50km/h,véhicule d'urgence,aucune,voiture normale
6358,ensoleillé,nuit,sec,100m,adulte,droite de la voie,50m,50km/h,véhicule d'urgence,aucune,véhicule d'urgence
6367,ensoleillé,nuit,sec,100m,enfant,milieu de la voie,50m,50km/h,camion,aucune,voiture normale
6385,ensoleillé,nuit,sec,100m,adulte,milieu de la voie,100m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
6416,ensoleillé,nuit,sec,100m,enfant,droite de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
6423,ensoleillé,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
6426,ensoleillé,nuit,sec,100m,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
6439,ensoleillé,nuit,sec,100m,enfant,milieu de la voie,100m,50km/h,camion,pressé (trajet ou vol),voiture normale
6484,ensoleillé,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
6492,ensoleillé,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
6493,ensoleillé,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
6495,ensoleillé,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
6507,ensoleillé,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,camion,urgence (vers l'hôpital),aucun
6527,ensoleillé,nuit,sec,50m,enfant,milieu de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
6530,ensoleillé,nuit,sec,50m,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
6533,ensoleillé,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
6536,ensoleillé,nuit,sec,50m,enfant,droite de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
6557,ensoleillé,nuit,sec,50m,adulte,milieu de la voie,10m,25km/h,voiture normale,aucune,voiture normale
6614,ensoleillé,nuit,sec,50m,adulte,droite de la voie,50m,25km/h,camion,urgence (vers l'hôpital),aucun
6632,ensoleillé,nuit,sec,50m,enfant,droite de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
6651,ensoleillé,nuit,sec,50m,enfant,milieu de la voie,50m,25km/h,camion,pressé (trajet ou vol),aucun
6661,ensoleillé,nuit,sec,50m,adulte,milieu de la voie,50m,25km/h,voiture normale,aucune,aucun
6665,ensoleillé,nuit,sec,50m,adulte,milieu de la voie,50m,25km/h,voiture normale,aucune,voiture normale
6673,ensoleillé,nuit,sec,50m,adulte,milieu de la voie,50m,25km/h,véhicule d'urgence,aucune,aucun
6688,ensoleillé,nuit,sec,50m,enfant,droite de la voie,50m,25km/h,camion,aucune,aucun
6693,ensoleillé,nuit,sec,50m,adulte,milieu de la voie,50m,25km/h,camion,aucune,véhicule d'urgence
6716,ensoleillé,nuit,sec,50m,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
6724,ensoleillé,nuit,sec,50m,enfant,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),aucun
6741,ensoleillé,nuit,sec,50m,adulte,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
6754,ensoleillé,nuit,sec,50m,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
6809,ensoleillé,nuit,sec,50m,adulte,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
6818,ensoleillé,nuit,sec,50m,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
6843,ensoleillé,nuit,sec,50m,enfant,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),aucun
6845,ensoleillé,nuit,sec,50m,adulte,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
6847,ensoleillé,nuit,sec,50m,enfant,milieu de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
6880,ensoleillé,nuit,sec,50m,enfant,droite de la voie,10m,50km/h,voiture normale,aucune,aucun
6888,ensoleillé,nuit,sec,50m,enfant,droite de la voie,10m,50km/h,voiture normale,aucune,véhicule d'urgence
6904,ensoleillé,nuit,sec,50m,enfant,droite de la voie,10m,50km/h,camion,aucune,aucun
6915,ensoleillé,nuit,sec,50m,enfant,milieu de la voie,50m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
6921,ensoleillé,nuit,sec,50m,adulte,milieu de la voie,50m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
6952,ensoleillé,nuit,sec,50m,enfant,droite de la voie,50m,50km/h,voiture normale,pressé (trajet ou vol),aucun
7027,ensoleillé,nuit,sec,50m,enfant,milieu de la voie,100m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
7039,ensoleillé,nuit,sec,50m,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
7041,ensoleillé,nuit,sec,50m,adulte,milieu de la voie,100m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
7069,ensoleillé,nuit,sec,50m,adulte,milieu de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
7086,ensoleillé,nuit,sec,50m,adulte,droite de la voie,100m,50km/h,camion,pressé (trajet ou vol),voiture normale
7158,ensoleillé,nuit,sec,20m,adulte,droite de la voie,10m,25km/h,camion,urgence (vers l'hôpital),voiture normale
7164,ensoleillé,nuit,sec,20m,enfant,droite de la voie,10m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
7168,ensoleillé,nuit,sec,20m,enfant,droite de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),aucun
7176,ensoleillé,nuit,sec,20m,enfant,droite de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
7182,ensoleillé,nuit,sec,20m,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
7192,ensoleillé,nuit,sec,20m,enfant,droite de la voie,10m,25km/h,camion,pressé (trajet ou vol),aucun
7199,ensoleillé,nuit,sec,20m,enfant,milieu de la voie,10m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
7201,ensoleillé,nuit,sec,20m,adulte,milieu de la voie,10m,25km/h,voiture normale,aucune,aucun
7202,ensoleillé,nuit,sec,20m,adulte,droite de la voie,10m,25km/h,voiture normale,aucune,aucun
7204,ensoleillé,nuit,sec,20m,enfant,droite de la voie,10m,25km/h,voiture normale,aucune,aucun
7251,ensoleillé,nuit,sec,20m,enfant,milieu de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
7294,ensoleillé,nuit,sec,20m,adulte,droite de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
7301,ensoleillé,nuit,sec,20m,adulte,milieu de la voie,50m,25km/h,camion,pressé (trajet ou vol),voiture normale
7306,ensoleillé,nuit,sec,20m,adulte,droite de la voie,50m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
7307,ensoleillé,nuit,sec,20m,enfant,milieu de la voie,50m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
7308,ensoleillé,nuit,sec,20m,enfant,droite de la voie,50m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
7318,ensoleillé,nuit,sec,20m,adulte,droite de la voie,50m,25km/h,voiture normale,aucune,véhicule d'urgence
7334,ensoleillé,nuit,sec,20m,adulte,droite de la voie,50m,25km/h,camion,aucune,aucun
7336,ensoleillé,nuit,sec,20m,enfant,droite de la voie,50m,25km/h,camion,aucune,aucun
7337,ensoleillé,nuit,sec,20m,adulte,milieu de la voie,50m,25km/h,camion,aucune,voiture normale
7338,ensoleillé,nuit,sec,20m,adulte,droite de la voie,50m,25km/h,camion,aucune,voiture normale
7364,ensoleillé,nuit,sec,20m,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
7366,ensoleillé,nuit,sec,20m,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
7370,ensoleillé,nuit,sec,20m,adulte,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),aucun
7376,ensoleillé,nuit,sec,20m,enfant,droite de la voie,100m,25km/h,camion,urgence (vers l'hôpital),voiture normale
7410,ensoleillé,nuit,sec,20m,adulte,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),voiture normale
7412,ensoleillé,nuit,sec,20m,enfant,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),voiture normale
7429,ensoleillé,nuit,sec,20m,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,aucun
7432,ensoleillé,nuit,sec,20m,enfant,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,aucun
7439,ensoleillé,nuit,sec,20m,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,aucune,véhicule d'urgence
7463,ensoleillé,nuit,sec,20m,enfant,milieu de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
7469,ensoleillé,nuit,sec,20m,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
7477,ensoleillé,nuit,sec,20m,adulte,milieu de la voie,10m,50km/h,camion,urgence (vers l'hôpital),aucun
7511,ensoleillé,nuit,sec,20m,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
7512,ensoleillé,nuit,sec,20m,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
7514,ensoleillé,nuit,sec,20m,adulte,droite de la voie,10m,50km/h,camion,pressé (trajet ou vol),aucun
7516,ensoleillé,nuit,sec,20m,enfant,droite de la voie,10m,50km/h,camion,pressé (trajet ou vol),aucun
7525,ensoleillé,nuit,sec,20m,adulte,milieu de la voie,10m,50km/h,voiture normale,aucune,aucun
7531,ensoleillé,nuit,sec,20m,enfant,milieu de la voie,10m,50km/h,voiture normale,aucune,voiture normale
7537,ensoleillé,nuit,sec,20m,adulte,milieu de la voie,10m,50km/h,véhicule d'urgence,aucune,aucun
7538,ensoleillé,nuit,sec,20m,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,aucune,aucun
7590,ensoleillé,nuit,sec,20m,adulte,droite de la voie,50m,50km/h,camion,urgence (vers l'hôpital),voiture normale
7627,ensoleillé,nuit,sec,20m,enfant,milieu de la voie,50m,50km/h,camion,pressé (trajet ou vol),voiture normale
7628,ensoleillé,nuit,sec,20m,enfant,droite de la voie,50m,50km/h,camion,pressé (trajet ou vol),voiture normale
7649,ensoleillé,nuit,sec,20m,adulte,milieu de la voie,50m,50km/h,véhicule d'urgence,aucune,voiture normale
7668,ensoleillé,nuit,sec,20m,enfant,droite de la voie,50m,50km/h,camion,aucune,véhicule d'urgence
7669,ensoleillé,nuit,sec,20m,adulte,milieu de la voie,100m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
7672,ensoleillé,nuit,sec,20m,enfant,droite de la voie,100m,50km/h,voiture normale,urgence (vers l'hôpital),aucun
7683,ensoleillé,nuit,sec,20m,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
7684,ensoleillé,nuit,sec,20m,enfant,droite de la voie,100m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
7699,ensoleillé,nuit,sec,20m,enfant,milieu de la voie,100m,50km/h,camion,urgence (vers l'hôpital),voiture normale
7713,ensoleillé,nuit,sec,20m,adulte,milieu de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
7718,ensoleillé,nuit,sec,20m,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
7724,ensoleillé,nuit,sec,20m,enfant,droite de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
7726,ensoleillé,nuit,sec,20m,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
7727,ensoleillé,nuit,sec,20m,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
7732,ensoleillé,nuit,sec,20m,enfant,droite de la voie,100m,50km/h,camion,pressé (trajet ou vol),aucun
7733,ensoleillé,nuit,sec,20m,adulte,milieu de la voie,100m,50km/h,camion,pressé (trajet ou vol),voiture normale
7745,ensoleillé,nuit,sec,20m,adulte,milieu de la voie,100m,50km/h,voiture normale,aucune,voiture normale
7746,ensoleillé,nuit,sec,20m,adulte,droite de la voie,100m,50km/h,voiture normale,aucune,voiture normale
7753,ensoleillé,nuit,sec,20m,adulte,milieu de la voie,100m,50km/h,véhicule d'urgence,aucune,aucun
7758,ensoleillé,nuit,sec,20m,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,aucune,voiture normale
7772,ensoleillé,nuit,sec,20m,enfant,droite de la voie,100m,50km/h,camion,aucune,voiture normale
7783,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
7785,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,10m,25km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
7790,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
7794,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
7801,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,10m,25km/h,camion,urgence (vers l'hôpital),aucun
7809,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,10m,25km/h,camion,urgence (vers l'hôpital),véhicule d'urgence
7822,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
7835,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
7884,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,10m,25km/h,camion,aucune,véhicule d'urgence
7886,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),aucun
7890,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
7900,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
7914,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,25km/h,camion,urgence (vers l'hôpital),voiture normale
7937,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
7956,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
7959,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,50m,25km/h,voiture normale,aucune,aucun
7976,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,25km/h,véhicule d'urgence,aucune,voiture normale
8031,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),aucun
8038,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
8046,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
8064,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
8110,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,10m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
8122,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
8138,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),aucun
8144,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,10m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
8150,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
8159,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
8162,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,10m,50km/h,camion,pressé (trajet ou vol),aucun
8165,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,10m,50km/h,camion,pressé (trajet ou vol),voiture normale
8166,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,10m,50km/h,camion,pressé (trajet ou vol),voiture normale
8171,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,10m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
8172,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,10m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
8192,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,aucune,voiture normale
8215,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,50m,50km/h,voiture normale,urgence (vers l'hôpital),voiture normale
8226,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
8230,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
8249,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,50km/h,voiture normale,pressé (trajet ou vol),voiture normale
8256,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,50m,50km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
8289,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,50m,50km/h,voiture normale,aucune,véhicule d'urgence
8310,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,50m,50km/h,camion,aucune,voiture normale
8342,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,50km/h,camion,urgence (vers l'hôpital),aucun
8356,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,50km/h,voiture normale,pressé (trajet ou vol),aucun
8366,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
8374,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
8381,ensoleillé,nuit,mouillé,libre,adulte,milieu de la voie,100m,50km/h,camion,pressé (trajet ou vol),voiture normale
8391,ensoleillé,nuit,mouillé,libre,enfant,milieu de la voie,100m,50km/h,voiture normale,aucune,aucun
8422,ensoleillé,nuit,mouillé,libre,adulte,droite de la voie,100m,50km/h,camion,aucune,véhicule d'urgence
8424,ensoleillé,nuit,mouillé,libre,enfant,droite de la voie,100m,50km/h,camion,aucune,véhicule d'urgence
8454,ensoleillé,nuit,mouillé,100m,adulte,droite de la voie,10m,25km/h,camion,urgence (vers l'hôpital),voiture normale
8471,ensoleillé,nuit,mouillé,100m,enfant,milieu de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),véhicule d'urgence
8488,ensoleillé,nuit,mouillé,100m,enfant,droite de la voie,10m,25km/h,camion,pressé (trajet ou vol),aucun
8493,ensoleillé,nuit,mouillé,100m,adulte,milieu de la voie,10m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
8538,ensoleillé,nuit,mouillé,100m,adulte,droite de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
8539,ensoleillé,nuit,mouillé,100m,enfant,milieu de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
8569,ensoleillé,nuit,mouillé,100m,adulte,milieu de la voie,50m,25km/h,voiture normale,pressé (trajet ou vol),aucun
8587,ensoleillé,nuit,mouillé,100m,enfant,milieu de la voie,50m,25km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
8611,ensoleillé,nuit,mouillé,100m,enfant,milieu de la voie,50m,25km/h,voiture normale,aucune,voiture normale
8615,ensoleillé,nuit,mouillé,100m,enfant,milieu de la voie,50m,25km/h,voiture normale,aucune,véhicule d'urgence
8616,ensoleillé,nuit,mouillé,100m,enfant,droite de la voie,50m,25km/h,voiture normale,aucune,véhicule d'urgence
8640,ensoleillé,nuit,mouillé,100m,enfant,droite de la voie,50m,25km/h,camion,aucune,véhicule d'urgence
8655,ensoleillé,nuit,mouillé,100m,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
8671,ensoleillé,nuit,mouillé,100m,enfant,milieu de la voie,100m,25km/h,camion,urgence (vers l'hôpital),voiture normale
8689,ensoleillé,nuit,mouillé,100m,adulte,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
8699,ensoleillé,nuit,mouillé,100m,enfant,milieu de la voie,100m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
8726,ensoleillé,nuit,mouillé,100m,adulte,droite de la voie,100m,25km/h,véhicule d'urgence,aucune,aucun
8740,ensoleillé,nuit,mouillé,100m,enfant,droite de la voie,100m,25km/h,camion,aucune,aucun
8764,ensoleillé,nuit,mouillé,100m,enfant,droite de la voie,10m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
8802,ensoleillé,nuit,mouillé,100m,adulte,droite de la voie,10m,50km/h,véhicule d'urgence,pressé (trajet ou vol),voiture normale
8815,ensoleillé,nuit,mouillé,100m,enfant,milieu de la voie,10m,50km/h,camion,pressé (trajet ou vol),voiture normale
8817,ensoleillé,nuit,mouillé,100m,adulte,milieu de la voie,10m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
8820,ensoleillé,nuit,mouillé,100m,enfant,droite de la voie,10m,50km/h,camion,pressé (trajet ou vol),véhicule d'urgence
8825,ensoleillé,nuit,mouillé,100m,adulte,milieu de la voie,10m,50km/h,voiture normale,aucune,voiture normale
8830,ensoleillé,nuit,mouillé,100m,adulte,droite de la voie,10m,50km/h,voiture normale,aucune,véhicule d'urgence
8879,ensoleillé,nuit,mouillé,100m,enfant,milieu de la voie,50m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
8883,ensoleillé,nuit,mouillé,100m,enfant,milieu de la voie,50m,50km/h,camion,urgence (vers l'hôpital),aucun
8884,ensoleillé,nuit,mouillé,100m,enfant,droite de la voie,50m,50km/h,camion,urgence (vers l'hôpital),aucun
8888,ensoleillé,nuit,mouillé,100m,enfant,droite de la voie,50m,50km/h,camion,urgence (vers l'hôpital),voiture normale
8915,ensoleillé,nuit,mouillé,100m,enfant,milieu de la voie,50m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
8938,ensoleillé,nuit,mouillé,100m,adulte,droite de la voie,50m,50km/h,voiture normale,aucune,véhicule d'urgence
8942,ensoleillé,nuit,mouillé,100m,adulte,droite de la voie,50m,50km/h,véhicule d'urgence,aucune,aucun
8958,ensoleillé,nuit,mouillé,100m,adulte,droite de la voie,50m,50km/h,camion,aucune,voiture normale
8974,ensoleillé,nuit,mouillé,100m,adulte,droite de la voie,100m,50km/h,voiture normale,urgence (vers l'hôpital),véhicule d'urgence
8982,ensoleillé,nuit,mouillé,100m,adulte,droite de la voie,100m,50km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
9015,ensoleillé,nuit,mouillé,100m,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
9016,ensoleillé,nuit,mouillé,100m,enfant,droite de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),aucun
9021,ensoleillé,nuit,mouillé,100m,adulte,milieu de la voie,100m,50km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
9048,ensoleillé,nuit,mouillé,100m,enfant,droite de la voie,100m,50km/h,voiture normale,aucune,véhicule d'urgence
9051,ensoleillé,nuit,mouillé,100m,enfant,milieu de la voie,100m,50km/h,véhicule d'urgence,aucune,aucun
9093,ensoleillé,nuit,mouillé,50m,adulte,milieu de la voie,10m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),véhicule d'urgence
9099,ensoleillé,nuit,mouillé,50m,enfant,milieu de la voie,10m,25km/h,camion,urgence (vers l'hôpital),aucun
9110,ensoleillé,nuit,mouillé,50m,adulte,droite de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),aucun
9115,ensoleillé,nuit,mouillé,50m,enfant,milieu de la voie,10m,25km/h,voiture normale,pressé (trajet ou vol),voiture normale
9130,ensoleillé,nuit,mouillé,50m,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,pressé (trajet ou vol),véhicule d'urgence
9144,ensoleillé,nuit,mouillé,50m,enfant,droite de la voie,10m,25km/h,camion,pressé (trajet ou vol),véhicule d'urgence
9151,ensoleillé,nuit,mouillé,50m,enfant,milieu de la voie,10m,25km/h,voiture normale,aucune,voiture normale
9162,ensoleillé,nuit,mouillé,50m,adulte,droite de la voie,10m,25km/h,véhicule d'urgence,aucune,voiture normale
9164,ensoleillé,nuit,mouillé,50m,enfant,droite de la voie,10m,25km/h,véhicule d'urgence,aucune,voiture normale
9186,ensoleillé,nuit,mouillé,50m,adulte,droite de la voie,50m,25km/h,voiture normale,urgence (vers l'hôpital),voiture normale
9195,ensoleillé,nuit,mouillé,50m,enfant,milieu de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),aucun
9199,ensoleillé,nuit,mouillé,50m,enfant,milieu de la voie,50m,25km/h,véhicule d'urgence,urgence (vers l'hôpital),voiture normale
